gid,v1,v2,v3,v4,v5
24,0,5,2,3,3
24,3,3,2,4,4
24,3,3,2,4,4
24,3,4,1,4,5
24,5,4,3,3,5
24,1,4,2,4,3
24,3,3,3,3,5
24,4,3,2,4,4
24,3,3,2,4,4
24,3,3,2,4,5
24,3,3,2,3,3
24,1,4,1,4,4
24,3,3,2,4,3
24,1,5,2,3,3
24,1,4,1,3,4
24,4,3,2,4,5
24,4,4,2,4,3
24,3,2,2,4,4
24,1,4,2,3,4
24,4,4,1,3,4
24,0,5,3,3,3
24,4,3,2,4,4
24,2,3,2,4,4
24,4,3,1,4,5
24,3,4,3,2,0
24,4,3,1,4,4
24,4,3,3,4,4
24,3,3,2,4,5
24,0,4,1,3,4
24,1,4,1,3,4
24,0,4,1,3,3
24,4,4,3,4,4
24,3,3,2,4,4
24,0,4,2,3,4
24,4,3,2,3,5
24,3,4,4,1,0
24,4,3,2,4,5
24,1,5,1,3,4
24,3,3,3,4,4
24,3,4,2,4,4
24,3,3,1,3,4
24,3,3,3,4,4
24,4,3,2,4,5
24,3,3,2,4,3
24,3,3,2,3,4
24,3,3,2,5,3
24,0,3,2,3,4
24,0,3,1,4,4
24,3,3,2,4,4
24,3,3,2,4,5
24,3,3,2,4,4
24,3,3,2,4,4
24,0,4,2,3,3
24,0,3,2,3,5
24,3,3,2,4,3
24,3,3,2,4,3
24,3,3,2,3,4
24,3,3,2,3,4
24,3,3,2,4,3
24,1,4,2,3,4
24,2,5,1,3,3
24,4,3,2,4,5
24,0,4,1,4,5
24,3,3,2,4,5
24,1,4,1,4,4
24,3,4,1,4,4
24,1,4,2,4,3
24,3,3,2,5,4
24,3,4,2,4,4
24,1,4,2,3,3
24,0,5,1,4,4
24,1,3,2,3,4
24,3,3,2,4,4
24,2,4,3,1,0
24,3,3,2,4,4
24,3,3,1,4,4
24,1,4,1,3,4
24,1,4,1,3,4
24,3,2,2,4,4
24,3,4,3,5,5
24,3,3,2,4,4
24,1,4,1,4,3
24,3,3,2,4,5
24,1,5,1,4,4
24,3,3,2,5,5
24,3,3,1,4,4
24,4,4,2,4,4
24,3,3,3,4,3
25,3,4,2,4,5
25,4,3,2,3,4
25,4,3,2,3,4
25,3,4,2,4,4
25,3,3,1,4,4
25,3,3,2,4,3
25,4,3,2,4,5
25,0,5,1,3,4
25,4,3,2,4,4
25,3,2,2,4,4
25,3,4,1,4,5
25,3,3,2,3,4
25,1,4,2,4,4
25,2,4,3,1,1
25,3,3,2,4,6
25,1,4,2,4,4
25,3,3,1,3,4
25,0,4,1,3,4
25,0,3,2,3,4
25,4,2,2,3,3
25,3,3,3,3,4
25,1,4,1,3,4
25,1,4,2,4,4
25,4,3,2,4,5
25,3,3,1,3,5
25,3,3,2,4,5
25,4,3,3,4,4
25,3,3,1,4,4
25,3,3,2,4,4
25,3,4,2,4,4
25,4,4,2,3,4
25,0,4,2,4,4
25,3,3,1,4,5
25,3,3,2,3,4
25,0,5,1,3,4
25,3,3,1,4,4
25,0,4,1,4,4
25,2,5,1,3,4
25,1,4,1,4,3
25,4,2,2,3,4
25,3,3,2,4,4
25,3,4,1,4,5
25,1,4,2,3,4
25,4,3,3,4,4
25,0,4,1,3,3
25,4,3,2,4,5
25,4,3,2,4,5
25,4,3,2,4,5
25,4,3,2,4,4
25,3,3,2,3,5
25,0,5,2,4,4
25,3,3,2,3,4
25,1,4,2,3,3
25,3,3,2,4,4
25,1,4,2,3,3
25,3,2,2,3,4
25,3,3,1,3,5
25,3,3,2,3,5
25,2,2,1,4,4
25,1,3,1,3,3
25,2,4,1,4,4
25,3,3,2,4,3
25,3,4,3,2,0
25,4,3,2,4,3
25,5,3,1,4,4
25,1,4,1,3,4
25,1,5,1,3,3
25,3,3,2,4,4
25,-1,4,2,3,4
25,3,4,2,4,4
25,3,3,2,4,4
25,3,3,2,5,4
25,0,4,2,3,3
25,4,4,2,4,4
25,3,3,2,4,4
25,3,2,2,4,4
25,4,3,1,5,5
25,3,2,2,4,5
25,3,2,1,3,5
25,3,3,2,4,4
25,3,4,2,4,4
25,4,4,2,4,5
25,1,4,1,4,4
25,4,3,2,4,4
25,4,4,1,5,3
25,1,4,1,3,3
25,3,3,2,4,5
25,4,3,1,5,4
25,0,5,2,3,3
25,3,2,3,4,4
25,0,4,2,3,4
25,3,3,2,4,4
25,0,4,2,3,4
25,3,3,2,4,5
25,4,3,2,4,4
25,4,3,2,4,4
25,4,3,2,4,4
25,4,3,2,4,4
25,4,3,2,5,5
25,3,3,2,4,5
25,0,4,2,3,4
25,4,3,2,4,4
25,1,5,2,4,3
25,4,3,2,4,5
25,1,4,1,3,3
25,3,3,1,4,4
25,0,5,2,4,4
25,0,3,2,4,4
25,3,3,1,3,4
25,3,3,3,4,4
25,4,3,2,4,5
26,1,5,2,3,4
26,3,3,3,1,0
26,2,4,2,2,1
26,3,3,4,2,0
26,3,3,4,2,-1
26,1,4,2,3,4
26,0,4,1,4,4
26,2,3,3,2,1
26,2,4,3,1,0
26,1,4,1,3,3
26,3,4,3,2,0
26,3,3,3,2,0
26,3,4,3,2,1
26,2,4,3,2,1
26,1,4,1,4,4
26,0,4,2,3,5
26,4,3,1,4,5
26,3,3,3,2,1
26,3,3,4,2,1
26,3,4,4,1,0
26,4,3,4,1,1
26,3,4,3,1,0
26,3,3,3,1,1
26,2,4,3,2,1
26,2,4,3,1,1
26,3,4,3,1,0
26,2,4,3,1,1
26,2,3,2,1,1
26,3,4,4,2,1
26,2,4,4,2,1
26,2,4,3,2,0
26,2,4,4,2,0
26,1,5,2,3,4
26,0,4,1,3,4
26,3,3,4,2,0
26,0,4,1,3,3
26,2,3,4,2,0
26,3,3,3,2,0
26,0,4,1,4,4
26,2,4,3,1,-1
26,2,4,3,2,0
26,1,4,1,4,3
26,2,3,3,2,1
26,4,3,2,4,4
26,2,4,2,2,0
26,1,4,1,3,4
26,1,4,2,3,4
26,0,4,1,4,4
26,2,4,3,2,1
26,0,4,1,3,3
26,3,3,3,2,0
26,3,3,2,1,0
26,1,5,2,3,4
26,2,4,3,2,0
26,2,3,3,2,1
26,0,4,1,3,4
26,2,3,3,1,0
26,2,3,3,1,0
26,0,4,1,2,4
26,1,4,2,3,4
26,2,3,2,2,1
26,3,4,4,1,0
26,3,3,4,2,0
26,3,3,3,2,1
26,3,3,3,2,0
26,3,4,4,1,0
26,2,3,3,2,0
26,3,3,4,1,0
26,2,4,3,2,0
26,3,4,2,1,1
26,3,4,3,2,0
26,0,4,1,4,4
26,1,4,2,3,4
26,3,4,3,2,0
26,3,4,4,2,-1
26,3,4,3,2,1
26,2,3,3,1,1
26,2,4,3,1,0
26,3,3,3,2,0
26,3,4,2,1,1
26,2,4,2,2,0
26,3,3,3,2,0
26,3,4,3,1,0
26,3,4,4,1,0
26,2,4,3,1,0
26,3,4,4,1,1
26,3,4,3,2,0
27,3,4,2,4,4
27,1,4,2,3,4
27,3,2,2,4,5
27,4,3,1,3,4
27,3,2,2,4,4
27,0,4,1,3,4
27,3,3,2,5,4
27,1,4,2,4,4
27,3,3,2,4,4
27,3,3,2,4,4
27,3,4,2,4,3
27,3,2,3,4,5
27,3,3,2,4,5
27,3,3,2,4,4
27,3,3,2,4,4
27,0,4,2,3,4
27,4,3,2,4,5
27,3,3,1,4,5
27,4,3,1,4,4
27,1,4,1,3,4
27,3,3,2,3,5
27,3,3,1,3,4
27,4,4,2,4,4
27,1,4,1,3,4
27,0,4,1,3,4
27,1,4,1,3,4
27,0,4,2,3,4
27,3,4,2,4,5
27,3,4,2,5,4
27,3,3,2,3,5
27,3,3,2,5,4
27,3,3,1,4,4
27,0,5,1,3,4
27,1,5,1,3,3
27,1,4,2,3,4
27,0,4,1,4,4
27,3,3,2,3,4
27,0,5,2,3,4
27,0,4,2,4,4
27,3,4,2,4,4
27,0,4,1,3,3
27,4,3,2,4,5
27,3,4,2,4,4
27,3,4,3,2,0
27,4,3,2,3,4
27,3,3,2,4,4
27,3,3,2,4,5
27,3,3,3,4,4
27,3,3,2,4,4
27,3,3,2,3,5
27,4,3,2,3,4
27,1,3,2,3,3
27,1,4,2,3,4
27,4,3,2,5,4
27,4,2,2,4,4
27,4,3,2,4,4
27,4,3,2,4,4
27,2,4,2,3,4
27,0,5,1,3,3
27,1,4,1,2,4
27,1,4,1,3,4
27,4,3,2,4,4
27,4,3,2,5,4
27,4,3,2,3,4
27,3,3,2,5,4
27,0,5,2,3,4
27,0,5,1,3,3
27,0,5,1,4,4
27,3,3,2,3,4
27,1,4,2,3,3
27,1,4,1,3,4
27,3,3,3,4,4
27,1,3,1,4,4
27,0,5,1,3,4
27,3,3,2,5,4
27,3,4,2,4,4
27,4,3,2,4,4
27,1,5,1,4,4
27,1,4,2,3,4
27,2,4,2,4,4
27,4,3,1,3,4
27,3,3,2,5,5
27,0,4,2,3,3
27,3,3,3,4,4
27,1,4,1,4,4
27,1,4,1,3,5
27,4,3,2,4,5
27,0,4,1,3,3
27,4,3,2,4,4
27,0,4,2,3,3
27,2,3,1,5,4
27,0,4,1,3,4
27,3,3,2,4,4
27,1,4,2,3,5
27,3,3,1,4,4
27,3,3,2,3,5
27,4,3,2,4,4
27,3,3,2,3,4
27,0,5,2,3,4
27,3,3,2,4,4
27,4,3,1,4,4
27,3,3,2,4,4
27,4,3,2,4,4
27,1,4,1,3,4
28,3,3,4,1,0
28,2,3,3,1,0
28,3,4,3,2,0
28,2,4,3,2,-1
28,2,3,3,2,0
28,3,4,3,2,0
28,2,3,2,2,0
28,1,4,1,4,3
28,3,3,3,1,1
28,3,4,4,2,1
28,3,3,3,2,1
28,2,4,4,1,1
28,3,4,3,1,1
28,1,4,2,3,3
28,3,3,3,1,0
28,0,4,1,3,4
28,3,4,2,2,1
28,3,3,2,1,0
28,2,3,3,2,0
28,2,4,3,1,0
28,3,3,3,2,0
28,3,3,3,1,1
28,2,4,4,1,0
28,0,4,2,4,3
28,3,4,3,2,1
28,3,4,4,1,0
28,3,2,4,1,0
28,3,2,2,4,4
28,2,4,3,2,1
28,3,4,3,1,0
28,3,4,3,2,1
28,3,3,3,1,0
28,3,3,2,2,0
28,3,3,4,2,0
28,2,4,3,2,0
28,3,4,4,1,-1
28,1,5,2,4,4
28,1,4,2,3,5
28,3,4,3,2,0
28,4,4,4,2,1
28,3,3,2,2,1
28,3,4,3,1,-1
28,0,4,2,3,4
28,1,4,2,4,4
28,2,3,3,2,0
28,1,4,1,4,5
28,0,4,2,3,3
28,3,3,1,3,4
28,3,4,4,2,0
28,2,4,4,2,0
28,1,4,2,3,4
28,2,3,3,1,0
28,3,3,3,2,1
28,2,3,2,4,5
28,2,3,3,1,1
28,1,4,2,3,3
28,2,4,3,2,0
28,0,4,1,3,4
28,3,4,4,2,0
28,3,4,3,1,0
28,2,4,3,1,0
28,2,3,3,2,0
28,0,4,2,4,3
28,1,4,1,3,4
28,2,3,3,1,0
28,2,3,3,2,0
28,0,4,1,3,4
28,0,4,1,3,4
28,3,3,3,2,0
28,2,5,4,1,0
28,3,4,3,2,0
28,2,3,3,1,0
28,1,4,1,3,4
28,2,3,3,1,1
28,2,3,3,2,0
28,3,4,3,2,0
28,1,4,1,4,4
28,0,4,1,3,4
28,0,4,2,3,3
28,0,4,1,4,4
28,4,4,4,2,0
28,2,3,3,1,0
28,2,3,3,2,0
28,0,4,1,3,4
28,1,4,1,3,4
28,3,4,3,2,1
28,2,3,3,2,0
28,3,4,4,2,0
28,2,3,3,2,0
28,2,4,3,1,1
28,3,4,3,4,5
28,3,3,3,2,0
28,0,4,2,3,3
28,2,4,3,1,1
28,2,3,4,2,1
28,1,4,2,4,4
28,2,4,3,2,0
28,3,4,3,1,1
28,2,4,4,2,0
28,1,4,2,3,4
28,2,4,3,1,0
28,0,4,1,3,4
28,2,5,3,2,0
28,3,3,3,1,0
29,4,4,2,4,5
29,1,4,2,3,4
29,0,4,2,4,4
29,3,3,3,4,4
29,1,4,2,3,4
29,3,3,2,4,4
29,1,3,1,3,3
29,4,3,2,4,5
29,4,4,2,4,5
29,4,3,2,4,4
29,1,4,1,3,3
29,3,3,2,4,4
29,1,3,1,3,4
29,3,3,3,4,4
29,4,3,2,4,5
29,3,3,2,4,4
29,1,5,1,3,4
29,4,3,2,5,4
29,4,3,1,4,4
29,3,2,2,4,4
29,3,3,2,4,5
29,1,4,2,4,5
29,3,4,2,4,5
29,4,3,2,4,4
29,0,3,1,4,4
29,4,3,3,4,5
29,1,4,2,3,3
29,1,4,2,3,4
29,1,4,0,3,5
29,3,3,2,4,5
29,4,2,2,3,5
29,3,3,2,4,3
29,4,3,2,4,3
29,4,3,1,4,3
29,1,4,2,3,3
29,0,4,2,3,4
29,3,4,2,4,5
29,0,5,1,3,4
29,3,3,3,3,4
29,3,3,1,4,5
29,4,3,2,5,4
29,1,4,1,3,4
29,4,3,2,4,5
29,0,4,2,3,4
29,1,4,1,4,4
29,0,4,1,3,4
29,4,3,2,4,3
29,0,5,1,3,4
29,4,3,1,5,4
29,4,4,3,3,4
29,4,3,2,4,4
29,3,2,2,4,4
29,2,3,2,4,4
29,3,3,2,4,5
29,4,3,1,4,5
29,3,3,2,4,4
29,0,5,3,4,3
29,4,3,2,4,4
29,3,4,2,4,5
29,4,3,2,4,4
29,1,4,1,3,4
29,0,5,2,4,3
29,0,5,1,3,4
29,3,3,2,4,5
29,4,3,2,4,4
29,1,4,1,3,4
29,1,5,2,3,4
29,1,4,1,3,4
29,0,4,1,3,4
29,1,5,1,2,3
29,1,4,2,3,3
29,3,3,2,3,4
29,3,4,2,4,4
29,4,3,2,5,5
29,4,4,1,3,4
29,3,5,3,2,0
29,0,4,2,3,3
29,4,3,2,4,4
29,4,3,2,3,4
29,3,3,2,4,4
29,4,3,2,4,5
29,2,3,2,4,4
29,4,2,2,5,4
29,4,4,1,4,4
29,3,4,1,4,4
29,1,4,1,3,3
29,0,5,2,3,4
29,0,4,2,4,4
29,3,3,2,4,4
29,1,3,2,4,4
29,3,4,1,4,5
29,0,4,1,2,3
29,3,4,2,4,4
29,4,3,2,5,4
29,3,3,2,4,4
29,0,5,1,4,3
29,3,3,1,4,5
29,1,4,3,2,5
29,3,3,2,4,3
29,3,3,2,4,3
29,2,4,2,1,1
29,1,4,1,2,4
29,0,4,1,3,3
29,0,4,1,3,4
29,0,4,2,3,4
29,3,3,2,4,4
29,1,4,0,3,3
29,1,4,1,3,3
29,0,4,1,4,4
29,4,4,3,4,4
29,3,3,2,4,4
29,0,4,2,4,4
30,0,5,2,3,4
30,3,4,3,1,1
30,3,3,3,2,0
30,0,4,1,4,4
30,1,3,2,3,3
30,3,4,4,1,0
30,3,5,3,3,0
30,2,4,3,1,1
30,0,3,2,4,4
30,2,4,3,2,1
30,3,4,3,1,0
30,0,4,2,4,3
30,0,4,1,3,4
30,1,4,1,4,4
30,3,3,2,4,4
30,3,3,2,2,0
30,3,4,3,2,1
30,1,4,2,4,4
30,3,5,3,1,1
30,1,4,1,3,3
30,3,4,3,2,0
30,4,3,2,4,4
30,2,4,4,1,1
30,2,4,3,1,0
30,3,3,3,2,0
30,1,4,2,4,3
30,2,4,3,1,0
30,1,4,1,3,4
30,2,3,4,2,0
30,2,4,3,2,1
30,3,4,3,2,0
30,2,4,3,1,0
30,3,4,3,2,0
30,2,4,3,2,1
30,1,3,2,3,4
30,2,4,2,2,0
30,0,5,2,3,4
30,3,3,3,2,0
30,1,5,2,2,3
30,2,3,3,2,0
30,2,5,3,1,1
30,0,4,2,3,4
30,1,4,1,3,4
30,2,3,3,2,0
30,1,4,1,3,4
30,3,3,4,2,1
30,0,5,1,4,4
30,4,4,3,2,0
30,0,4,1,3,3
30,3,3,4,2,0
30,2,4,3,2,1
30,3,3,3,4,4
30,3,4,3,2,1
30,2,3,3,2,0
30,3,3,3,1,0
30,2,4,3,1,0
30,3,4,3,2,0
30,1,4,1,3,5
30,3,3,3,1,0
30,2,4,3,2,1
30,3,4,2,2,0
30,1,4,2,3,4
30,2,4,2,3,0
30,1,3,2,3,4
30,0,5,1,3,5
30,1,4,1,3,4
30,2,3,3,2,0
30,3,3,2,5,4
30,2,3,3,2,0
30,2,4,2,1,0
30,3,4,3,2,1
30,3,3,3,2,0
30,1,3,1,3,4
30,3,3,3,2,0
30,3,4,3,2,0
30,0,4,1,3,3
30,1,4,2,3,3
30,2,3,4,2,0
30,2,4,3,1,1
30,1,5,2,3,4
30,0,4,2,4,4
30,3,4,4,2,0
30,3,4,3,1,0
30,3,3,3,3,0
30,2,4,3,1,0
30,3,4,3,1,0
30,2,4,3,1,0
30,1,4,2,3,5
30,4,4,3,2,0
30,3,4,2,1,1
30,2,3,3,1,0
30,2,4,3,2,1
30,1,4,1,4,5
30,3,3,4,2,0
30,2,3,3,1,0
30,0,4,1,4,4
30,0,4,1,3,3
30,0,4,1,3,4
30,2,4,4,1,1
30,2,4,3,2,0
30,1,5,2,4,3
30,3,5,4,1,0
30,1,4,1,3,3
30,1,4,1,3,3
30,3,3,3,1,0
30,3,4,4,2,1
30,2,3,4,2,1
30,3,3,3,2,0
30,3,4,2,2,0
30,3,3,3,1,1
30,1,4,2,3,4
30,3,4,4,2,1
30,1,4,1,3,4
31,3,3,2,4,4
31,3,3,2,3,5
31,0,4,1,3,4
31,1,5,1,4,3
31,3,3,2,5,4
31,4,3,2,4,4
31,3,4,2,4,5
31,4,3,2,4,4
31,1,3,2,3,4
31,3,3,3,5,4
31,0,3,1,3,3
31,4,3,2,4,5
31,0,4,0,3,4
31,3,4,1,4,4
31,3,3,1,4,5
31,1,4,1,3,4
31,3,3,2,3,5
31,3,4,3,4,4
31,3,3,2,4,5
31,4,4,2,4,5
31,2,4,3,2,1
31,4,4,2,4,4
31,0,5,2,3,3
31,3,3,2,4,5
31,3,3,2,4,4
31,4,3,2,5,5
31,4,3,2,4,5
31,3,4,3,4,5
31,3,2,2,4,4
31,4,3,2,4,4
31,3,3,3,1,-1
31,4,4,2,4,4
31,3,2,3,5,5
31,3,3,2,4,4
31,3,3,2,4,5
31,3,3,2,3,4
31,4,3,2,4,5
31,1,4,2,4,4
31,3,3,2,4,5
31,3,3,2,4,4
31,3,3,2,4,3
31,3,3,2,4,4
31,4,3,1,5,4
31,2,4,2,3,4
31,3,3,2,3,4
31,3,3,1,4,5
31,3,3,2,4,4
31,3,3,1,4,3
31,4,4,2,4,5
31,0,4,2,3,4
31,3,3,2,4,4
31,0,4,2,3,4
31,2,4,2,3,4
31,5,3,1,4,4
31,3,3,2,4,5
31,3,3,3,5,4
31,3,3,1,5,4
31,0,5,2,3,4
31,1,4,1,3,4
31,1,4,1,4,4
31,3,3,2,4,5
31,3,3,2,3,5
31,4,2,1,3,4
31,4,3,2,4,4
31,1,4,1,3,4
31,1,4,2,2,4
31,4,2,1,3,5
31,4,3,2,5,4
31,4,4,2,4,4
31,1,4,2,3,4
31,3,3,3,4,3
31,3,3,2,4,4
31,3,3,2,5,4
31,4,3,2,4,5
31,2,4,3,2,0
31,0,4,1,3,4
31,2,3,2,4,4
31,4,3,2,3,5
31,0,4,1,4,3
31,2,4,3,2,0
31,2,3,4,2,1
31,3,3,2,4,4
31,3,3,2,4,5
31,3,3,2,3,4
31,4,4,2,4,5
31,0,4,1,3,3
31,0,4,1,3,4
31,3,2,2,3,4
31,0,4,2,3,4
31,2,3,3,2,0
31,3,3,2,5,4
31,1,4,1,3,4
31,4,4,2,4,4
31,3,4,3,1,1
31,0,4,1,3,3
32,1,4,1,3,4
32,0,4,2,3,4
32,1,4,2,3,4
32,0,5,1,4,3
32,2,3,3,2,1
32,3,3,3,2,0
32,3,4,3,2,1
32,0,5,1,3,3
32,2,3,4,1,0
32,3,3,3,3,1
32,1,4,2,3,3
32,4,4,3,4,4
32,0,4,2,3,4
32,3,3,3,1,0
32,1,4,2,3,4
32,3,3,3,2,0
32,1,4,2,4,4
32,3,3,3,1,0
32,0,4,1,3,4
32,0,4,1,3,4
32,3,4,3,2,0
32,1,4,1,4,4
32,2,4,3,2,1
32,3,3,2,3,5
32,3,4,3,2,1
32,2,4,3,2,0
32,0,5,1,4,4
32,2,4,3,1,0
32,2,4,3,1,0
32,2,4,3,2,0
32,3,3,4,3,0
32,3,3,4,2,0
32,2,3,4,1,0
32,1,5,2,3,4
32,0,4,1,3,4
32,2,4,2,2,0
32,2,4,3,2,0
32,1,5,1,4,4
32,2,2,4,1,0
32,3,4,3,1,0
32,2,3,3,2,0
32,3,4,3,1,0
32,3,3,3,1,0
32,0,4,2,3,4
32,3,4,3,2,0
32,3,4,3,1,1
32,3,3,3,2,-1
32,1,5,2,2,4
32,1,3,2,3,4
32,2,3,3,2,0
32,3,3,3,2,0
32,1,4,1,3,4
32,2,4,3,2,1
32,3,3,2,1,1
32,1,4,1,4,4
32,1,4,2,3,3
32,3,4,3,2,0
32,3,4,3,1,1
32,3,3,3,2,0
32,2,4,2,1,1
32,1,5,1,4,4
32,2,3,3,2,1
32,3,4,3,1,0
32,2,3,3,1,0
32,3,3,3,2,0
32,2,3,3,2,0
32,0,4,1,3,4
32,2,3,3,1,1
32,1,4,2,3,3
32,1,3,3,2,1
32,2,4,4,2,0
32,3,3,3,1,0
32,2,3,2,2,0
32,0,4,1,4,4
32,3,3,3,2,0
32,3,4,2,3,0
32,1,4,2,4,3
32,0,5,2,4,4
32,3,4,3,1,0
32,3,3,2,2,1
32,2,4,3,1,1
32,0,4,2,3,4
32,3,3,4,1,0
32,0,4,2,3,4
32,3,4,3,1,1
32,3,3,3,2,0
32,2,4,3,2,0
32,1,4,1,4,4
32,3,4,3,2,1
32,0,5,1,5,3
32,0,5,2,3,5
32,3,4,3,2,0
32,3,3,3,1,1
32,3,4,2,1,0
32,0,4,0,3,3
32,1,5,2,3,3
32,2,4,3,1,0
32,3,3,3,1,-1
32,3,3,3,3,4
32,3,3,3,1,0
32,2,4,4,2,0
32,3,4,3,1,0
32,4,4,3,1,-1
32,2,4,3,1,0
32,3,4,3,2,0
32,3,4,3,2,1
32,2,4,3,2,-1
33,3,2,2,4,5
33,3,2,2,5,4
33,3,3,2,4,5
33,1,5,1,4,4
33,3,3,2,3,3
33,0,4,1,3,4
33,3,4,1,4,4
33,4,4,2,5,4
33,3,3,1,4,4
33,3,3,2,4,4
33,3,4,1,4,5
33,3,4,2,4,5
33,3,4,1,3,4
33,3,3,1,4,5
33,4,2,2,4,5
33,3,3,3,4,4
33,0,4,1,3,4
33,1,4,2,3,4
33,0,4,2,4,3
33,1,4,1,3,4
33,0,4,1,4,3
33,4,3,2,4,4
33,4,4,3,3,5
33,3,3,2,3,4
33,3,3,2,4,4
33,1,4,1,3,4
33,1,4,1,3,3
33,1,5,1,4,4
33,3,3,3,1,0
33,3,3,2,3,4
33,0,4,2,3,3
33,1,4,2,3,3
33,3,3,2,4,5
33,4,3,2,4,4
33,3,4,2,5,5
33,3,4,1,3,5
33,0,4,2,4,4
33,3,3,2,3,5
33,4,3,2,3,5
33,1,4,2,4,4
33,3,3,2,4,4
33,3,3,2,4,4
33,3,3,2,4,3
33,0,4,2,3,4
33,3,3,2,3,4
33,3,3,2,5,4
33,4,3,1,4,5
33,2,4,3,4,4
33,3,2,2,4,4
33,4,4,1,4,5
33,0,5,2,3,4
33,0,4,2,4,3
33,3,3,2,4,5
33,4,3,1,4,5
33,3,3,3,4,5
33,3,4,2,4,4
33,3,3,2,3,4
33,0,5,2,4,3
33,0,5,2,3,4
33,3,3,2,4,4
33,4,4,2,3,5
33,0,4,2,4,5
33,1,4,2,3,5
33,4,3,2,4,4
33,0,4,2,3,3
33,1,4,1,4,4
33,3,4,2,4,4
33,4,3,2,4,4
33,3,3,2,4,4
33,4,4,2,4,3
33,3,2,2,4,4
33,1,4,2,3,4
33,3,3,2,4,4
33,1,4,2,3,4
33,3,4,2,4,5
33,1,4,2,3,4
33,4,3,2,4,5
33,1,4,2,3,4
33,0,4,1,3,4
33,1,5,2,4,4
33,3,3,2,4,4
33,3,3,2,3,4
33,4,3,1,4,5
33,1,4,1,3,4
33,3,4,2,4,3
33,4,2,2,4,5
33,0,5,2,4,4
33,3,3,3,4,4
33,4,3,2,5,4
33,3,3,2,4,5
33,4,3,2,4,4
33,1,4,1,2,4
33,3,3,2,4,4
33,3,3,2,4,4
33,0,4,1,4,3
33,0,4,2,3,4
33,3,3,2,4,4
33,1,3,1,4,4
33,4,3,2,4,4
33,3,3,1,4,4
33,0,5,2,4,4
33,3,4,3,3,4
33,0,4,1,3,4
33,3,4,2,5,4
33,4,3,2,4,4
33,3,3,2,4,4
33,3,3,1,3,5
33,3,3,2,4,4
33,4,4,2,3,5
34,0,4,1,4,5
34,0,5,2,3,4
34,3,4,1,4,5
34,3,3,4,1,0
34,3,3,2,2,0
34,4,3,1,4,4
34,4,2,2,4,4
34,3,3,1,3,4
34,0,4,2,4,4
34,3,3,2,4,4
34,3,4,1,4,5
34,3,3,2,5,4
34,3,3,3,4,4
34,4,3,3,4,4
34,3,3,2,4,4
34,3,2,1,5,4
34,3,4,3,2,1
34,3,2,3,4,5
34,4,3,2,4,4
34,4,3,2,3,4
34,3,4,1,4,4
34,4,3,2,3,4
34,4,3,2,4,4
34,4,2,1,4,5
34,3,3,2,5,4
34,3,3,2,4,4
34,3,3,2,4,4
34,3,2,3,4,5
34,0,4,2,3,4
34,4,4,2,4,4
34,3,3,2,4,4
34,3,3,3,3,4
34,3,3,2,4,4
34,4,3,2,4,3
34,4,3,2,4,4
34,4,3,2,4,4
34,3,3,2,5,3
34,0,5,2,3,4
34,3,3,2,4,4
34,3,3,1,4,5
34,3,4,3,4,5
34,2,3,1,4,5
34,3,3,3,4,4
34,1,4,1,3,3
34,0,4,2,4,4
34,4,2,2,4,5
34,2,3,3,2,1
34,4,4,2,4,5
34,4,3,1,3,5
34,0,4,2,4,4
34,3,2,2,3,4
34,1,5,2,3,4
34,3,3,2,4,5
34,3,3,2,4,4
34,1,4,1,3,3
34,0,4,2,4,4
34,3,3,2,4,4
34,0,4,2,3,3
34,3,3,2,4,4
34,3,3,3,4,4
34,3,3,2,4,4
34,3,2,2,4,4
34,3,3,3,4,5
34,4,4,2,4,4
34,1,4,2,3,5
34,0,4,1,3,3
34,3,4,1,4,4
34,1,3,1,3,3
34,1,4,2,3,4
34,4,3,3,4,4
34,3,3,3,4,4
34,3,3,2,3,5
34,3,4,2,4,5
34,3,3,3,5,4
34,3,3,2,5,4
34,4,3,2,3,4
34,1,5,2,3,4
34,4,3,2,3,4
34,3,4,3,2,0
34,0,5,2,4,3
34,3,3,2,4,3
34,3,3,2,4,5
34,3,3,2,4,5
34,1,4,1,3,4
34,4,3,2,4,4
34,3,4,3,4,4
34,3,4,2,5,4
34,3,3,2,4,4
34,3,3,2,3,5
35,0,4,1,3,4
35,1,5,1,3,5
35,2,4,3,1,0
35,2,4,3,2,0
35,1,4,2,4,4
35,0,4,1,3,4
35,2,4,3,1,0
35,3,3,4,0,0
35,1,5,2,2,3
35,3,4,3,2,0
35,2,4,3,1,0
35,1,4,1,3,4
35,1,4,1,3,4
35,1,4,1,3,4
35,3,3,4,2,0
35,2,3,4,2,1
35,2,3,3,2,1
35,2,3,3,3,1
35,3,4,3,1,1
35,0,4,2,3,3
35,1,4,2,4,3
35,3,5,2,2,-1
35,3,3,3,2,0
35,3,3,3,1,1
35,0,4,2,3,4
35,3,4,3,2,0
35,3,3,3,2,1
35,3,3,2,4,4
35,3,4,3,2,0
35,1,4,2,3,4
35,3,4,3,2,0
35,3,3,3,2,0
35,1,4,2,3,5
35,1,4,2,3,3
35,1,4,2,4,4
35,2,3,3,1,0
35,3,3,3,1,1
35,1,3,1,3,4
35,2,3,3,2,1
35,0,4,1,3,4
35,3,4,3,1,1
35,3,3,3,1,-1
35,0,4,1,4,3
35,3,4,3,2,0
35,3,3,3,4,4
