gid,v1,v2,v3,v4,v5,v6,v7,v,v9,v10
13,7,2,9,4,8,3,7,7,6,6
13,8,2,9,4,8,3,8,8,6,4
13,8,3,9,4,8,4,7,7,7,5
13,2,2,2,5,7,3,5,6,9,2
13,1,2,3,4,7,2,5,8,9,2
13,2,2,2,4,7,3,5,8,9,1
13,1,2,3,5,7,3,5,7,9,1
13,2,2,2,5,7,3,6,7,9,1
13,2,1,3,5,7,2,6,8,10,1
13,1,1,2,5,7,4,5,7,9,1
13,2,2,3,5,7,2,5,8,9,2
13,1,1,3,5,6,2,5,7,9,1
13,1,1,2,5,7,2,5,8,9,1
13,2,1,2,6,8,3,6,7,10,1
13,7,3,9,4,8,2,7,8,6,4
13,8,2,9,4,7,3,7,7,6,5
13,7,3,10,4,8,3,7,7,7,4
13,2,2,3,5,8,3,6,8,9,1
13,2,2,2,4,7,2,7,8,9,1
13,8,2,9,4,8,3,8,7,6,4
13,2,2,2,5,7,3,5,7,9,1
13,8,3,9,4,7,3,7,8,6,4
13,1,2,2,4,7,2,6,7,10,1
13,2,2,2,5,7,3,5,7,9,1
13,1,1,2,5,8,2,6,8,9,0
13,8,3,10,4,8,4,8,8,5,6
13,8,3,9,4,8,2,7,8,7,5
13,2,2,2,4,8,2,5,8,8,1
13,2,2,3,4,8,2,6,7,9,1
13,2,2,3,5,7,2,6,8,8,0
13,2,2,3,5,7,2,6,7,9,0
13,2,2,2,4,7,2,6,7,9,2
13,8,3,10,4,8,3,8,8,7,5
13,1,2,2,5,7,3,7,7,8,2
13,2,2,3,5,7,2,6,7,9,1
13,1,1,3,3,7,2,6,7,9,1
13,8,2,9,4,8,3,7,7,5,5
13,2,2,3,5,7,3,5,8,8,2
13,2,1,3,5,7,2,5,8,9,2
13,8,3,9,4,8,4,8,8,6,5
13,2,2,2,5,7,2,4,7,9,1
13,8,3,9,4,7,3,7,7,6,5
13,2,3,2,4,8,2,6,7,9,1
13,2,2,3,5,7,2,6,7,9,1
13,2,2,2,5,8,2,5,8,9,2
13,8,2,9,5,8,4,8,7,6,5
13,2,3,2,5,7,2,6,8,9,1
13,2,1,3,5,7,2,6,7,8,1
13,1,2,2,4,7,2,6,8,9,2
13,1,2,3,5,7,2,5,8,9,1
13,2,2,1,5,6,2,5,7,8,1
13,5,9,2,9,1,3,4,4,5,0
13,8,2,10,4,7,4,8,7,5,5
13,1,2,3,4,6,3,6,7,10,1
13,2,2,2,4,7,2,6,8,9,1
13,2,2,3,4,7,3,5,7,8,2
13,1,2,3,4,7,3,6,7,9,1
13,2,2,2,4,8,2,5,8,9,3
13,7,2,9,4,8,3,8,7,6,5
13,2,2,3,4,7,2,6,7,9,0
13,2,1,2,5,7,2,5,7,10,1
13,8,2,9,4,8,3,8,8,6,6
13,1,1,2,4,7,3,5,7,9,1
13,1,2,2,5,8,3,6,7,9,2
13,2,2,2,4,7,2,6,8,9,0
13,8,3,10,4,7,3,8,8,6,6
13,2,2,3,5,7,3,6,8,9,1
13,2,2,2,5,7,2,6,8,9,2
13,1,3,3,6,6,3,5,7,9,1
13,8,3,9,4,8,3,7,7,6,4
14,8,2,10,4,7,3,7,7,6,5
14,2,2,3,5,7,2,6,7,9,1
14,2,2,2,5,8,2,6,7,10,2
14,1,2,2,5,7,3,6,7,10,1
14,2,1,2,5,7,2,6,7,9,2
14,1,2,2,5,7,2,5,8,8,2
14,1,1,2,6,7,3,6,8,10,1
14,2,2,3,5,7,3,5,7,8,2
14,2,2,2,5,7,3,6,8,10,1
14,2,2,2,5,7,2,5,8,9,1
14,2,2,3,4,7,3,5,8,9,0
14,9,2,10,5,8,2,7,7,6,4
14,2,1,3,5,7,2,5,7,9,1
14,8,1,10,3,7,3,8,7,5,5
14,8,3,10,3,8,3,8,7,6,6
14,2,2,2,5,7,2,6,7,9,1
14,8,2,9,3,8,4,8,8,6,5
14,1,2,3,5,7,2,5,7,9,1
14,1,3,2,5,7,2,6,8,9,1
14,8,3,10,4,8,3,7,8,6,6
14,1,2,3,5,7,4,6,7,9,1
14,2,1,2,5,7,3,6,7,9,1
14,2,2,3,5,7,3,5,7,9,1
14,8,2,10,3,8,3,7,7,6,4
14,2,1,2,5,7,2,6,8,9,1
14,8,2,10,4,8,2,8,7,6,5
14,2,2,2,5,7,2,5,7,9,2
14,9,3,9,4,8,3,7,8,6,5
14,8,3,9,4,7,2,7,7,7,5
14,2,1,2,5,7,3,5,7,9,0
14,2,1,2,5,7,2,5,7,9,0
14,2,2,2,4,7,2,6,7,10,2
14,2,2,2,5,6,2,6,7,9,1
14,8,2,10,4,8,3,7,8,6,5
14,1,2,3,5,7,2,6,7,9,1
14,8,3,9,3,7,3,7,6,5,5
14,2,1,2,4,7,2,5,7,9,1
14,2,2,2,4,7,2,6,8,10,2
14,2,2,2,4,6,2,6,7,9,2
14,2,2,4,6,7,3,5,8,9,1
14,2,2,1,5,7,2,6,7,9,1
14,7,3,10,4,7,3,8,8,6,4
14,2,2,2,4,8,3,6,8,9,2
14,8,3,10,4,8,4,7,7,6,5
14,6,2,10,4,8,3,7,8,6,5
14,2,3,2,4,7,2,6,7,9,1
14,2,1,2,5,7,2,5,7,9,1
14,7,2,10,3,8,3,7,8,7,5
14,7,2,9,3,7,3,7,7,6,5
14,2,1,2,5,6,2,5,8,8,1
14,2,2,1,5,7,3,6,7,9,2
14,7,2,9,4,8,3,8,8,6,5
14,2,2,3,5,8,2,6,7,9,0
14,1,2,2,5,7,2,5,7,9,1
14,1,2,3,5,8,2,6,7,9,2
14,2,2,2,5,7,2,6,7,10,1
14,2,2,2,6,7,2,5,7,9,2
14,7,1,9,4,8,2,7,7,6,5
14,1,2,2,5,6,3,5,7,10,1
14,8,2,10,3,8,2,7,6,7,5
14,8,3,9,4,8,3,7,8,6,5
14,8,3,9,4,8,3,7,8,6,4
14,8,3,10,3,7,3,8,7,6,4
14,2,2,2,4,7,3,6,8,9,1
14,2,2,2,5,6,2,6,7,8,1
14,7,3,9,4,8,3,8,7,6,5
14,8,3,9,3,7,4,7,7,6,4
14,2,2,2,5,7,3,5,7,9,1
14,8,2,9,4,7,4,7,7,6,6
14,2,2,2,4,8,2,6,7,9,1
14,8,2,10,4,7,3,7,8,6,5
14,8,2,9,4,8,2,7,7,6,4
14,8,2,10,3,7,4,8,7,6,5
14,7,3,9,4,9,4,7,8,6,5
14,3,2,2,4,7,3,6,7,9,1
14,8,2,10,4,8,3,7,7,6,5
14,2,2,2,4,7,3,5,8,10,1
14,2,3,1,4,6,2,6,7,9,1
14,2,2,2,5,8,2,6,8,9,1
14,1,2,2,4,7,2,5,7,8,1
14,8,2,9,4,7,3,8,7,7,4
14,8,3,10,3,8,3,7,8,7,5
14,8,2,9,4,8,2,7,8,6,6
14,2,2,3,5,8,4,6,7,9,2
14,2,1,3,5,7,3,5,8,9,1
14,2,2,3,5,7,2,5,7,10,0
14,8,3,10,3,7,3,7,8,6,4
14,1,2,2,5,6,3,5,7,9,1
14,8,3,10,4,8,3,7,8,6,5
14,2,3,2,5,7,3,6,7,9,1
14,2,2,1,5,8,2,6,8,9,1
14,8,3,9,4,8,3,8,8,6,4
14,1,2,2,5,7,3,6,7,9,1
14,2,2,2,5,7,3,5,7,9,2
14,2,2,3,5,7,3,5,7,9,1
14,2,2,3,5,7,3,6,8,9,1
14,8,3,9,3,7,3,8,8,7,6
14,8,2,9,5,7,3,7,7,7,5
14,2,2,2,5,7,2,5,8,10,2
14,2,2,2,5,7,2,6,6,9,2
14,1,3,2,4,7,2,6,8,9,1
14,8,3,9,4,8,3,8,7,6,5
14,1,1,3,5,7,2,5,8,10,1
14,8,3,9,4,8,3,7,7,6,5
14,7,3,9,3,8,2,8,8,6,6
15,5,10,3,10,2,4,4,4,4,0
15,5,10,3,9,2,3,3,4,4,0
15,8,2,9,3,7,3,7,7,6,4
15,8,3,9,4,8,3,8,7,6,5
15,6,10,3,9,2,4,4,4,5,0
15,8,2,9,4,7,3,8,7,6,5
15,8,3,9,5,8,3,7,8,7,5
15,8,3,9,5,7,3,7,7,5,4
15,5,10,3,9,1,2,4,4,5,1
15,4,9,2,9,0,3,4,4,5,0
15,4,10,3,9,2,4,4,4,5,0
15,8,2,9,4,8,3,8,7,6,5
15,4,10,3,9,1,3,4,5,4,0
15,8,2,9,4,8,3,7,7,6,5
15,4,9,3,9,1,4,3,3,4,0
15,8,2,10,5,8,3,8,8,5,5
15,4,9,2,9,2,3,3,5,4,0
15,8,3,9,3,8,3,6,8,5,5
15,5,10,3,9,2,3,4,4,5,0
15,7,2,10,4,7,3,7,7,6,5
15,5,10,2,8,1,3,4,5,5,0
15,8,2,9,4,8,3,7,7,6,5
15,9,3,10,4,8,2,8,7,6,4
15,5,10,2,9,2,4,4,4,5,0
15,5,10,3,9,2,5,4,4,4,1
15,4,9,2,10,1,4,3,4,5,1
15,8,2,9,4,8,4,7,7,6,5
15,5,9,3,9,1,4,4,4,5,0
15,8,2,9,4,8,2,8,7,7,5
15,5,10,3,10,1,3,3,4,4,0
15,3,2,2,5,7,2,6,7,9,1
15,4,10,3,9,1,3,3,4,5,0
15,5,9,3,9,1,4,3,5,6,0
15,6,9,3,10,2,3,4,4,5,0
15,4,9,3,9,1,4,3,4,5,0
15,7,3,9,4,8,2,7,7,6,5
15,4,9,2,9,1,3,4,5,5,1
15,5,9,2,8,1,3,3,3,6,1
15,5,10,3,10,2,3,3,4,4,1
15,5,9,3,9,2,3,3,5,5,0
15,5,10,2,9,1,3,3,5,4,0
15,5,10,3,10,2,3,3,5,4,0
15,5,9,2,8,1,4,3,4,4,0
15,8,2,9,4,8,3,7,7,6,6
15,5,10,3,9,1,4,3,4,4,0
15,5,10,3,9,2,4,3,4,5,1
15,5,10,2,9,2,4,3,5,5,0
15,4,10,3,9,2,3,4,4,5,1
15,5,9,3,9,2,3,3,4,5,1
15,8,2,9,3,8,2,8,7,7,5
15,6,9,2,9,2,3,4,5,5,0
15,5,10,3,9,2,4,4,4,4,0
15,6,10,2,9,1,3,3,5,4,1
15,8,3,9,4,8,3,8,7,7,5
15,5,10,4,8,2,4,3,4,4,0
15,8,3,9,5,8,3,7,7,6,4
15,7,2,9,3,8,2,7,7,7,5
15,8,3,9,4,8,2,7,8,6,5
15,7,4,10,4,8,3,7,8,6,4
15,5,9,3,9,2,4,3,4,4,0
15,5,10,2,10,1,4,4,4,6,0
15,8,2,9,3,8,4,7,7,7,5
15,8,3,9,4,8,3,8,8,6,5
15,5,10,3,9,2,2,4,4,4,0
15,7,3,9,4,7,3,8,8,6,5
15,5,9,2,9,1,4,4,4,5,0
15,8,3,9,4,7,3,7,7,7,5
15,5,9,2,10,1,3,4,4,5,1
15,7,2,10,4,7,3,7,7,6,5
15,8,3,9,4,8,3,7,7,7,4
15,8,2,9,4,8,3,8,7,7,5
15,5,9,2,9,2,3,3,4,5,0
15,8,3,10,5,7,3,7,7,6,5
15,5,10,3,9,2,3,4,4,5,0
15,5,10,3,9,2,3,3,4,5,1
15,5,10,3,10,1,3,3,4,5,1
15,4,10,2,9,2,3,3,3,4,1
15,5,10,3,8,2,3,3,4,5,1
15,5,10,2,10,2,3,4,4,5,0
15,8,2,10,4,7,3,8,7,6,5
15,8,2,9,4,8,2,8,7,7,5
15,4,10,3,10,0,4,3,4,4,0
15,5,9,2,9,1,4,3,4,4,0
15,8,2,9,4,8,3,7,8,7,5
15,1,2,3,6,8,2,5,8,9,2
15,4,10,3,9,2,3,3,4,4,1
15,8,3,10,4,8,3,7,7,6,5
15,6,10,2,9,1,4,3,4,5,1
15,2,1,3,5,6,2,5,7,9,1
15,5,10,2,9,1,3,3,4,4,0
15,5,9,2,10,2,3,4,4,5,1
15,5,11,2,9,1,4,3,4,5,0
15,4,9,3,9,1,3,4,4,6,0
15,4,9,3,9,2,4,3,4,5,0
15,5,10,2,10,2,3,3,4,5,0
15,5,10,3,9,2,3,4,4,5,0
15,5,9,3,10,1,3,3,4,4,0
15,8,2,9,4,8,3,8,6,6,5
15,5,9,2,9,2,4,4,4,5,1
15,5,10,2,9,2,4,3,4,4,0
15,5,9,3,8,1,2,3,3,5,0
15,8,3,9,3,8,4,8,7,6,5
15,8,3,9,5,8,3,7,7,6,5
15,4,9,3,9,2,3,4,4,4,1
15,8,2,9,4,7,2,7,8,6,5
15,7,2,9,4,7,3,8,8,6,5
15,8,3,9,4,7,3,7,7,6,5
16,4,10,2,9,2,4,4,4,6,0
16,5,9,3,9,2,3,4,3,5,1
16,5,10,3,9,2,4,3,3,5,0
16,5,9,3,9,1,3,4,4,5,0
16,5,9,3,9,1,3,3,4,5,0
16,5,10,3,9,1,3,4,3,5,0
16,5,9,3,9,2,3,3,4,5,0
16,7,3,9,4,7,3,8,7,6,5
16,6,10,2,9,2,3,4,3,5,0
16,5,10,3,8,2,3,4,4,5,0
16,7,2,8,4,8,3,7,7,7,5
16,5,10,2,8,2,3,3,4,5,0
16,8,3,9,4,8,3,7,8,7,5
16,8,2,9,4,7,2,7,7,7,5
16,8,3,9,3,7,2,8,8,5,4
16,7,3,9,3,8,3,8,7,7,5
16,5,10,2,9,2,4,4,4,5,0
16,8,3,9,3,7,4,8,8,6,5
16,8,2,10,4,7,4,7,8,6,6
16,8,3,10,4,9,4,8,7,6,5
16,8,3,9,3,7,3,8,6,6,5
16,5,9,2,8,1,4,3,4,5,1
16,8,3,10,5,8,3,8,7,6,5
16,7,2,9,4,7,3,7,7,7,5
16,5,9,2,9,1,3,4,4,5,1
16,5,10,2,9,1,3,4,5,5,0
16,6,10,3,9,2,3,4,4,5,0
16,5,10,2,8,2,3,3,4,4,0
16,8,2,10,4,8,3,8,7,6,5
16,5,10,3,10,1,3,3,4,4,1
16,7,2,9,4,9,3,7,7,7,4
16,7,3,9,4,7,4,8,8,6,5
16,7,3,10,4,8,3,7,8,6,5
16,5,9,2,10,1,4,3,4,5,1
16,8,3,9,3,8,3,7,6,7,5
16,4,10,3,9,1,3,3,4,4,1
16,5,9,4,10,2,4,4,4,5,0
16,8,3,10,4,8,4,8,7,6,4
16,8,3,10,4,8,2,7,7,7,4
16,7,3,9,4,8,4,8,8,6,4
16,8,3,9,4,9,3,7,7,7,6
16,6,10,3,9,1,3,4,3,4,1
16,5,9,3,9,1,3,3,4,5,0
16,7,3,10,5,7,1,8,8,6,4
16,4,10,3,9,2,4,4,4,5,0
16,8,3,9,4,8,2,7,8,6,5
16,5,10,3,9,1,4,3,4,4,1
16,5,10,1,9,1,4,3,4,5,0
16,7,2,9,4,8,3,8,6,6,4
16,7,2,10,3,8,4,8,7,6,5
16,4,10,3,9,1,4,4,4,5,1
16,8,3,9,4,8,3,6,7,6,5
16,7,2,9,4,8,3,7,8,6,5
16,5,10,3,9,1,3,3,4,5,0
16,1,2,3,4,7,2,6,7,9,1
16,6,9,3,9,1,3,4,5,5,1
16,5,10,3,9,2,4,4,4,5,0
16,4,10,2,9,2,3,3,4,4,0
16,5,9,3,9,1,3,4,4,5,0
16,8,1,9,4,7,3,8,7,6,5
16,5,10,2,9,2,4,4,4,5,1
16,8,3,9,4,8,3,7,8,6,5
16,4,9,3,9,2,3,4,4,5,0
16,8,4,10,3,7,3,7,8,6,5
16,6,9,3,8,1,4,3,4,5,0
16,5,9,2,10,2,3,3,5,5,0
16,4,9,2,9,1,3,3,3,5,0
16,4,11,3,9,2,3,4,4,5,0
16,7,2,10,4,8,2,8,7,6,5
16,5,9,3,9,1,4,3,4,5,0
16,5,10,2,9,1,3,4,5,4,-1
16,4,9,2,9,2,4,3,3,5,1
16,4,9,3,9,1,3,4,4,5,0
16,5,10,3,9,1,4,3,3,4,0
16,8,3,9,4,8,3,8,7,6,5
16,4,10,2,9,2,4,4,3,5,1
16,5,10,4,8,1,4,3,4,5,2
16,4,9,2,10,1,4,3,4,5,0
16,5,10,2,9,3,3,3,5,4,0
16,8,2,9,5,8,3,7,8,7,5
16,5,9,3,9,2,3,3,4,4,0
16,4,10,2,9,2,3,4,4,5,1
16,4,9,3,9,1,5,3,5,6,0
16,4,10,3,9,1,3,4,4,5,0
16,4,10,2,10,1,3,3,3,5,0
16,8,3,10,4,8,3,7,7,6,5
16,5,10,3,9,2,3,3,4,5,0
16,8,3,10,5,8,3,8,7,6,4
16,5,9,2,10,2,3,3,4,5,1
16,6,10,3,9,1,3,4,5,4,1
16,8,1,9,3,7,3,7,8,6,5
16,5,10,2,9,2,4,3,5,5,1
16,7,2,9,4,8,3,7,7,6,4
16,5,9,3,10,2,4,3,4,4,0
16,5,10,2,9,1,3,3,4,4,0
16,5,10,2,8,1,3,3,5,5,0
16,9,3,9,3,8,3,7,8,5,5
16,2,1,2,5,8,2,5,7,9,1
16,8,2,9,5,8,4,8,7,6,3
16,8,2,10,4,7,3,7,8,7,5
16,8,3,10,4,8,3,7,7,6,5
16,4,9,3,9,1,3,3,4,5,0
16,5,9,1,9,1,4,4,4,5,1
16,5,9,2,9,2,4,3,4,5,1
16,4,10,3,10,1,4,4,4,5,0
17,2,1,2,4,7,2,5,7,9,1
17,1,2,2,5,8,3,6,8,8,1
17,2,2,2,5,7,2,6,7,9,1
17,3,2,2,4,7,3,5,7,8,1
17,0,1,3,4,7,2,6,6,10,1
17,7,3,10,5,7,3,6,6,6,5
17,2,2,3,5,6,2,6,8,9,1
17,2,2,1,5,7,3,6,8,10,0
17,2,1,2,5,7,2,6,7,8,1
17,8,4,9,4,8,3,7,8,6,4
17,2,1,2,5,7,2,6,8,10,1
17,7,2,9,5,8,2,7,7,7,4
17,7,2,10,4,8,3,7,7,6,6
17,1,1,3,5,7,3,5,7,9,1
17,1,1,2,6,6,2,6,7,9,2
17,8,3,9,5,7,2,7,7,6,5
17,8,3,9,4,8,3,9,7,6,4
17,2,2,2,5,6,3,5,7,10,1
17,5,9,3,9,1,4,4,4,4,0
17,1,3,2,4,8,2,5,7,9,1
17,1,2,3,4,7,3,6,7,9,1
17,8,3,9,3,7,3,7,7,6,5
17,1,2,1,6,6,2,6,7,8,2
17,8,2,10,4,7,2,7,8,7,5
17,2,2,3,4,7,2,6,7,9,1
17,5,9,2,8,2,4,3,4,5,0
17,2,2,3,5,7,2,6,7,9,1
17,2,3,3,4,7,1,5,7,10,1
17,8,2,9,3,7,4,7,7,6,5
17,2,1,2,5,7,3,6,8,9,1
17,2,2,2,5,7,2,5,7,8,1
17,5,10,2,8,2,3,4,4,4,0
17,8,2,9,4,8,3,8,7,6,6
17,2,2,3,5,8,3,6,8,10,1
17,8,3,10,4,8,3,8,7,5,4
17,2,1,2,5,8,2,6,8,9,2
17,2,2,2,5,7,3,6,7,8,2
17,3,1,3,4,6,2,7,8,9,1
17,2,2,3,5,7,3,5,7,9,1
17,8,3,8,4,7,4,7,8,6,5
17,8,2,10,4,8,4,7,7,7,5
17,8,2,9,5,8,3,7,7,6,5
17,8,3,10,4,8,3,7,7,6,4
17,2,2,3,5,7,3,6,6,9,1
17,2,2,2,5,6,2,5,7,9,2
17,2,2,3,6,8,3,5,7,10,1
17,8,3,9,3,8,3,7,7,6,5
17,8,3,9,3,8,2,7,8,6,5
17,2,2,3,5,7,3,6,7,10,1
17,1,3,2,5,7,2,5,7,9,1
17,8,3,9,5,8,3,7,8,6,6
17,8,2,9,4,7,3,8,7,6,5
17,8,2,10,4,7,3,7,7,8,5
17,2,2,3,5,7,2,6,8,9,1
17,7,2,10,4,7,4,8,7,6,5
17,2,1,2,5,7,2,5,8,9,1
17,1,2,2,4,7,1,6,7,9,1
17,2,2,2,4,7,2,5,7,9,1
17,2,2,3,5,7,3,5,7,9,2
17,8,3,10,4,8,3,8,8,6,4
17,2,2,2,5,8,3,6,7,9,2
17,2,2,2,5,7,2,5,8,9,1
17,8,3,9,3,7,2,7,8,7,5
17,8,3,9,4,8,3,7,7,5,5
17,1,2,3,5,7,2,5,8,9,1
17,7,3,9,5,7,3,8,7,6,5
17,1,2,3,5,7,3,6,7,9,1
17,2,2,2,5,7,2,5,7,9,1
17,3,2,2,4,7,3,6,7,10,1
17,1,2,1,4,7,2,5,8,9,1
17,9,3,9,5,7,3,8,8,6,5
17,2,2,3,5,7,2,5,8,9,2
17,5,10,2,9,1,4,3,4,5,1
17,8,3,9,5,7,3,8,7,6,4
17,8,2,9,3,8,3,7,8,6,4
17,8,2,9,5,8,3,7,8,6,5
17,2,1,2,5,7,2,5,8,9,1
17,2,1,2,4,7,2,5,7,9,1
17,7,2,9,4,8,3,7,8,6,5
17,2,2,2,5,8,2,5,7,8,1
17,2,3,3,5,8,3,5,8,10,1
17,1,2,3,4,7,2,5,8,10,1
17,2,1,2,4,7,3,6,7,11,1
17,7,2,10,4,7,3,7,7,6,4
17,2,2,3,5,7,2,5,7,8,1
17,8,3,9,3,8,4,8,8,6,5
17,8,2,9,4,7,3,7,7,7,5
17,2,2,2,5,7,2,5,7,9,2
17,8,3,9,4,7,4,7,8,5,5
17,2,2,3,4,7,3,6,7,9,1
17,2,1,2,6,7,3,6,7,8,2
17,2,2,2,4,7,2,5,7,10,0
17,8,3,10,3,9,3,8,8,6,5
17,8,2,9,4,8,3,7,7,6,4
17,5,9,3,9,2,3,4,4,4,0
17,3,1,2,4,6,3,6,8,9,1
17,7,3,9,4,8,3,8,7,5,5
17,1,3,2,4,7,3,6,8,10,1
17,4,10,2,9,1,3,3,4,5,1
17,8,3,10,4,8,3,8,7,6,5
17,8,3,10,3,7,3,7,7,7,5
17,2,2,2,5,7,2,6,7,9,1
17,2,3,2,5,6,2,6,7,9,1
17,2,2,3,5,7,2,6,7,9,1
17,2,3,2,5,7,2,6,7,9,2
17,8,3,10,4,8,3,7,8,6,5
17,2,1,3,4,8,2,5,7,9,1
17,2,2,2,5,7,2,5,8,9,1
18,2,2,2,4,7,3,6,8,9,1
18,1,2,2,5,7,3,5,7,9,1
18,9,3,9,4,7,3,7,7,6,5
18,8,2,9,4,8,3,7,8,5,5
18,8,3,9,4,9,2,7,7,7,4
18,1,2,2,4,8,3,5,8,9,2
18,1,3,3,4,7,2,6,8,9,1
18,2,2,2,6,7,2,6,7,10,1
18,2,2,1,5,7,3,6,8,9,1
18,8,3,9,4,7,3,8,7,6,5
18,8,2,9,5,7,3,7,7,6,5
18,2,2,2,4,7,2,6,8,9,1
18,7,3,9,4,8,3,8,8,6,5
18,2,2,3,5,6,2,5,7,8,1
18,1,2,2,5,6,3,5,7,10,1
18,8,3,9,4,7,3,7,8,6,4
18,2,2,2,4,7,2,5,7,9,1
18,7,3,9,4,7,4,7,8,6,4
18,2,2,3,5,7,2,5,8,9,1
18,2,2,3,5,7,2,6,8,9,2
18,3,3,2,5,7,3,6,7,9,1
18,2,2,2,5,7,2,5,7,10,1
18,1,2,3,4,7,3,6,8,9,1
18,8,2,9,4,8,3,7,7,6,5
18,4,9,3,9,1,4,4,3,4,1
18,2,2,2,5,7,2,5,7,10,2
18,1,2,2,4,7,2,5,7,10,1
18,2,1,2,4,6,2,5,7,9,2
18,8,2,10,4,8,3,7,8,6,5
18,2,2,3,5,6,2,5,8,10,1
18,8,3,9,3,8,3,7,8,6,4
18,2,2,2,5,7,2,6,7,9,1
18,1,1,2,4,7,3,5,7,10,2
18,7,3,9,3,8,3,7,8,6,4
18,2,2,2,4,7,2,6,7,9,2
18,2,2,3,5,8,2,6,8,10,1
18,8,2,9,4,7,3,6,7,7,4
18,1,2,3,4,6,3,6,7,9,2
18,2,2,2,4,7,2,6,7,10,1
18,1,1,3,5,6,3,6,7,9,1
18,8,2,10,4,7,3,7,7,7,5
18,2,1,2,4,7,3,6,7,8,1
18,8,3,9,5,8,2,8,8,6,4
18,8,3,9,3,8,2,8,8,6,5
18,2,1,2,4,7,2,5,7,9,1
18,1,3,2,5,7,3,5,7,9,2
18,2,2,2,5,7,2,5,7,10,1
18,7,2,9,4,7,3,7,7,5,4
18,1,2,2,4,6,2,6,8,9,1
18,2,2,3,5,7,2,6,7,9,0
18,9,3,9,4,8,3,7,8,7,4
18,1,2,2,5,8,2,5,7,9,2
18,1,2,3,5,7,2,6,7,9,1
18,2,2,2,5,7,2,6,7,9,1
18,8,2,9,4,8,3,8,7,5,5
18,2,2,3,5,7,2,6,8,9,2
18,1,2,3,4,7,2,5,7,9,1
18,1,2,2,5,8,2,5,7,9,1
18,1,2,2,5,7,2,5,7,9,1
18,8,3,9,4,7,3,8,7,6,5
18,8,2,9,4,8,2,7,8,7,5
18,2,1,3,3,7,2,6,7,9,2
18,1,1,2,5,7,2,6,8,9,0
18,2,3,2,6,7,3,6,8,9,0
18,8,3,9,3,8,4,7,8,6,4
18,1,2,2,5,8,2,5,7,9,0
18,1,2,2,5,7,2,5,7,9,1
18,8,3,9,4,7,2,7,8,6,5
18,2,3,2,4,7,2,6,7,9,2
18,1,2,3,5,7,2,6,8,9,2
18,2,2,2,4,7,3,5,8,9,2
18,2,2,2,4,8,2,6,7,8,2
18,2,2,3,5,7,3,5,8,9,1
18,1,2,3,5,7,3,6,7,9,0
18,2,2,2,4,7,2,6,8,10,1
18,2,2,4,5,7,3,5,7,9,1
18,4,9,2,9,1,3,3,4,5,0
18,8,2,9,3,7,3,7,7,6,6
18,1,2,2,5,7,3,5,6,9,2
18,8,3,9,4,8,2,7,6,7,5
18,2,2,1,5,7,3,6,8,9,2
18,8,3,9,4,8,3,8,6,6,5
18,2,2,2,5,7,2,6,7,10,1
18,7,3,9,3,8,3,7,7,6,5
18,2,1,3,5,7,2,5,7,10,1
18,3,2,2,5,7,2,6,7,9,2
18,2,2,2,5,7,3,6,9,8,0
18,3,2,2,5,8,2,6,8,9,1
18,7,2,10,4,8,3,8,7,5,5
18,1,2,3,5,7,3,6,7,9,1
18,1,3,2,5,7,2,6,7,8,0
18,1,1,3,5,8,2,5,7,9,1
18,3,2,3,5,7,2,6,7,9,1
18,8,2,10,4,8,2,8,7,6,5
18,7,3,9,5,7,3,7,8,6,6
18,2,1,3,5,7,3,6,7,9,2
18,2,2,2,5,7,2,5,7,9,2
18,1,2,2,5,7,2,6,7,9,2
18,8,2,10,3,7,3,7,8,6,4
18,2,1,2,5,7,2,5,7,10,1
18,2,2,2,5,8,2,6,7,9,2
18,2,1,2,5,8,2,5,8,9,1
18,8,3,9,4,9,4,7,8,6,5
18,1,2,2,5,7,3,7,8,9,1
18,2,2,3,5,8,3,6,7,9,0
18,3,3,2,5,8,2,5,7,9,1
18,2,2,3,5,8,2,6,7,9,1
18,5,9,2,8,2,4,3,4,4,0
18,2,2,2,4,7,3,6,8,9,1
18,1,2,3,4,7,3,6,7,10,1
18,8,2,10,4,7,3,7,7,6,5
18,8,2,10,4,8,4,7,7,6,5
18,2,2,1,5,7,2,6,8,8,2
18,1,2,3,5,6,3,6,7,10,1
19,2,3,4,5,7,3,6,8,8,1
19,2,2,2,4,7,2,6,8,9,1
19,5,10,3,9,2,3,4,4,4,0
19,5,10,3,9,2,3,3,5,5,0
19,5,9,3,9,2,4,4,4,5,0
19,5,10,2,9,1,3,3,4,5,-1
19,8,3,9,4,9,3,8,8,6,4
19,5,10,3,9,1,3,4,4,4,0
19,4,9,2,9,1,4,3,4,5,0
19,8,3,10,4,8,2,7,6,6,4
19,5,9,4,9,2,3,4,4,5,0
19,5,9,2,9,1,3,3,4,4,0
19,8,2,9,4,7,3,7,7,5,5
19,3,1,3,5,7,2,5,7,10,1
19,5,10,3,9,2,4,3,4,4,0
19,5,10,3,8,1,3,4,4,5,0
19,8,3,9,3,8,4,7,7,5,5
19,7,2,9,4,7,3,7,8,6,5
19,8,2,10,3,8,3,8,7,6,5
19,4,10,2,9,1,4,3,4,5,0
19,5,10,3,9,2,4,3,4,4,0
19,9,2,9,3,8,4,7,8,6,5
19,7,2,10,4,9,3,8,8,5,5
19,5,9,3,9,1,3,3,4,5,-1
19,5,10,4,9,1,3,3,4,5,0
