gid,v1,v2
46,0,0
46,0,0
46,-1,0
46,1,2
46,0,0
46,0,0
46,1,2
46,0,0
46,0,-1
46,0,0
46,0,0
46,0,0
46,1,0
46,1,0
46,0,0
46,1,0
46,2,2
46,1,0
46,1,0
46,2,2
46,0,0
46,1,1
46,1,1
46,0,0
46,0,0
46,1,1
46,1,-1
46,1,-1
46,0,0
46,0,0
46,1,0
46,0,1
46,0,0
46,1,-1
46,2,1
46,0,0
46,1,0
46,0,0
46,0,-1
46,1,2
46,1,0
46,1,3
46,1,2
46,1,2
46,1,0
46,1,-1
46,2,0
46,1,1
46,1,2
46,0,0
46,0,0
46,0,3
46,1,2
46,0,2
46,1,2
46,1,0
46,0,0
46,0,0
47,1,1
47,0,2
47,0,1
47,0,2
47,0,1
47,1,2
47,0,2
47,1,1
47,2,2
47,1,1
47,1,1
47,1,2
47,0,1
47,1,2
47,2,2
47,1,1
47,1,2
47,1,2
47,2,2
47,1,2
47,0,2
47,1,2
47,0,1
47,1,2
47,1,1
47,1,1
47,0,2
47,1,2
47,1,2
47,1,1
47,0,1
47,1,2
47,1,2
47,0,2
47,1,1
47,0,1
47,0,2
47,1,1
47,1,2
47,2,2
47,0,1
47,1,2
47,1,2
47,1,1
47,1,1
47,1,1
47,0,2
47,1,1
47,1,2
47,0,2
47,2,2
47,1,2
47,1,1
47,1,1
47,0,2
47,0,2
47,1,1
47,1,2
47,0,1
47,1,1
47,0,1
47,0,2
47,0,2
47,0,1
47,1,-1
47,1,1
47,1,1
47,0,2
47,0,1
47,1,1
47,1,2
47,1,1
47,0,1
47,-1,1
47,1,1
47,0,2
47,0,2
47,1,0
47,0,1
47,2,2
47,0,1
47,1,2
47,1,2
47,1,2
47,1,2
48,1,1
48,0,-1
48,1,2
48,1,1
48,1,1
48,0,1
48,1,1
48,0,2
48,1,1
48,0,1
48,0,1
48,0,0
48,1,1
48,0,1
48,0,1
48,1,2
48,0,1
48,0,2
48,1,1
48,0,1
48,1,1
48,0,1
48,1,2
48,0,2
48,1,1
48,1,1
48,1,2
48,2,1
48,1,1
48,0,1
48,2,2
48,0,1
48,2,2
48,1,1
48,1,1
48,1,2
48,0,1
48,1,2
48,0,1
48,0,2
48,0,2
48,0,2
48,1,2
48,1,1
48,0,1
48,1,1
48,1,2
48,1,2
48,1,2
48,0,2
48,1,3
48,1,2
48,0,1
48,0,1
48,1,2
48,1,1
48,1,1
48,0,2
48,1,2
48,1,2
48,0,2
48,1,1
48,2,2
48,0,2
48,1,2
48,0,2
48,0,1
48,0,2
48,1,1
48,1,2
48,1,2
48,1,2
48,1,1
48,1,3
48,1,2
48,0,3
48,1,3
48,0,2
48,2,2
48,1,2
48,0,1
48,0,1
48,1,2
48,0,2
48,0,2
48,1,2
48,0,2
48,0,2
48,0,1
48,1,1
48,0,2
48,1,1
48,0,1
48,0,1
48,1,2
48,0,0
48,1,2
48,1,1
49,2,2
49,1,0
49,0,0
49,1,-1
49,0,0
49,1,2
49,0,0
49,0,0
49,0,0
49,0,3
49,0,0
49,0,0
49,1,1
49,1,1
49,0,0
49,1,1
49,1,2
49,0,0
49,0,0
49,1,0
49,2,3
49,0,0
49,1,1
49,0,0
49,1,1
49,1,0
49,1,0
49,1,0
49,-1,0
49,0,0
49,1,0
49,1,2
49,1,-1
49,1,2
49,1,1
49,0,0
49,1,2
49,0,-1
49,1,0
49,0,1
49,0,0
49,1,1
49,0,0
49,1,0
49,0,0
49,1,2
49,1,0
49,0,0
49,0,0
49,0,0
49,1,2
49,1,1
49,1,0
49,1,1
49,1,1
49,0,-1
49,1,1
49,0,0
49,1,0
49,1,3
49,1,2
49,0,0
49,1,2
49,1,0
49,1,0
49,1,0
49,0,0
49,0,1
49,0,1
49,1,0
49,0,0
49,1,0
49,1,2
49,1,0
49,1,0
49,1,0
49,1,-1
49,-1,0
49,1,1
49,0,-1
49,0,1
49,0,0
49,1,2
49,0,1
50,1,1
50,1,1
50,0,0
50,1,2
50,1,2
50,0,1
50,1,2
50,0,2
50,1,2
50,0,1
50,1,2
50,0,1
50,0,2
50,1,1
50,1,2
50,1,2
50,1,2
50,1,1
50,0,2
50,1,0
50,1,2
50,1,1
50,0,1
50,0,1
50,0,2
50,1,2
50,1,2
50,2,2
50,1,2
50,1,1
50,1,1
50,0,0
50,1,1
50,0,2
50,1,1
50,1,2
50,1,2
50,1,2
50,0,1
50,0,1
50,1,1
50,0,2
50,0,1
50,1,1
50,2,2
50,1,2
50,0,1
50,1,1
50,1,2
50,1,2
50,0,1
50,0,2
50,1,2
50,1,2
50,1,2
50,1,0
50,1,1
50,1,2
50,1,3
50,0,1
50,1,2
50,1,2
50,0,1
50,-1,2
50,1,1
50,2,2
50,0,2
50,0,2
50,2,1
50,1,1
50,1,1
50,1,1
50,1,1
50,0,1
50,1,2
50,1,1
50,0,2
50,2,1
50,0,1
50,2,2
50,1,2
50,0,1
50,1,3
50,1,1
50,1,3
50,0,2
50,2,2
50,1,1
50,2,3
50,0,2
50,0,2
50,1,1
50,1,2
50,1,2
50,0,1
50,0,0
50,1,2
50,1,2
50,1,1
50,2,1
50,1,1
50,0,1
50,0,1
50,0,1
50,1,1
50,1,2
50,2,3
50,1,1
50,1,-1
50,0,1
50,1,2
50,1,2
