gid,v1,v2,v3,v4,v5
23,2,4,2,5,3
23,2,3,3,5,3
23,5,4,3,2,5
23,3,3,4,5,4
23,3,3,3,5,3
23,2,3,3,5,2
23,5,5,2,2,4
23,2,3,3,5,2
23,2,3,3,5,3
23,2,3,3,5,3
23,4,4,2,2,5
23,5,5,3,1,5
23,1,4,4,5,3
23,2,3,3,5,3
24,4,4,3,1,5
24,1,4,3,5,2
24,2,3,3,4,3
24,1,4,3,5,3
24,1,4,1,5,4
24,4,5,2,1,5
24,2,3,2,5,3
24,2,4,3,4,3
24,2,3,2,5,4
24,5,5,3,2,4
24,2,3,3,4,4
24,5,4,2,1,5
24,2,4,2,5,3
24,1,4,2,3,4
24,1,3,3,5,3
24,6,5,3,2,5
24,4,5,3,2,5
24,2,4,1,5,3
24,2,4,2,5,3
24,2,3,3,5,3
24,2,4,2,6,4
24,2,3,2,5,4
24,3,3,3,5,3
24,4,5,2,1,4
24,2,3,4,5,3
24,2,3,3,5,4
24,3,4,2,5,3
24,1,3,3,4,4
24,2,3,2,5,2
24,1,3,2,4,3
24,2,3,2,5,3
24,2,3,2,4,3
24,2,3,2,5,3
24,5,5,3,1,5
24,2,4,2,5,3
24,5,5,2,1,4
24,1,3,4,5,4
24,5,5,2,2,4
24,1,3,2,5,3
24,2,4,3,5,3
24,5,5,2,1,5
24,3,3,2,5,3
24,2,3,3,5,3
24,5,5,3,2,5
24,2,4,3,5,3
24,2,3,3,5,3
24,2,3,3,5,2
24,6,5,3,2,4
24,5,5,3,2,5
24,2,4,2,5,3
24,2,3,3,5,3
24,2,4,3,5,3
24,5,4,2,2,6
24,2,4,2,4,3
24,2,3,3,6,2
24,3,5,2,5,3
24,5,5,3,1,5
24,2,3,3,5,3
24,2,4,2,4,2
24,2,4,3,4,3
24,3,4,2,4,3
24,5,5,3,1,6
24,3,3,2,5,2
24,2,4,3,5,3
24,5,5,2,1,5
24,2,3,3,5,2
24,1,4,2,5,4
24,4,4,2,2,5
24,2,4,3,4,3
24,1,4,2,5,3
24,2,3,3,4,3
24,4,4,2,2,5
24,5,5,2,1,4
24,2,4,3,4,3
24,2,3,3,5,3
24,1,4,2,4,3
24,1,4,2,6,3
24,4,4,2,1,5
24,2,3,3,5,4
24,4,6,3,2,5
24,3,3,3,5,3
24,5,5,3,2,5
24,2,3,2,4,3
24,2,3,2,5,3
24,3,4,2,4,3
24,3,3,3,5,4
24,2,3,2,5,3
24,2,4,4,6,3
24,3,4,3,5,4
24,6,5,3,2,5
24,2,4,3,5,3
24,2,3,2,5,3
24,3,3,2,5,3
24,2,4,2,5,3
24,5,5,3,2,6
24,2,4,3,5,3
24,5,6,3,1,4
24,2,4,3,5,3
24,2,3,2,6,4
24,2,3,2,6,4
24,2,3,2,5,3
24,2,3,2,5,3
24,1,3,3,5,3
24,1,3,2,4,3
24,3,3,2,4,3
24,5,5,2,2,5
24,2,4,3,5,3
25,1,4,3,5,2
25,2,3,3,6,3
25,2,3,3,5,3
25,4,4,3,1,5
25,2,4,3,5,3
25,2,3,3,5,4
25,2,4,3,6,3
25,4,5,2,1,5
25,1,3,2,5,3
25,3,3,3,5,4
25,5,5,2,2,4
25,2,3,3,5,3
25,2,3,3,5,3
25,2,4,2,5,3
25,3,3,3,5,2
25,2,3,3,5,4
25,5,5,2,2,5
25,2,4,2,5,3
25,5,5,3,2,5
25,3,3,2,4,4
25,3,3,2,4,3
25,5,6,2,2,6
25,2,3,2,5,3
25,5,4,3,1,5
25,3,3,2,4,4
25,4,3,2,2,5
25,2,3,2,5,4
25,2,3,3,5,3
25,2,4,2,5,3
25,5,4,2,2,4
25,2,4,3,4,4
25,3,3,2,5,3
25,3,3,3,5,3
25,2,4,3,5,3
25,2,3,2,5,3
25,2,2,2,6,4
25,2,3,3,5,3
25,2,4,2,6,3
25,3,4,2,5,3
25,5,5,3,2,5
25,3,4,2,5,3
25,1,3,3,4,3
25,2,3,3,6,2
25,4,5,3,2,5
25,2,3,3,5,4
25,2,3,1,3,5
25,4,6,3,2,5
25,2,3,2,5,3
25,2,3,3,5,4
25,2,3,2,5,3
25,5,5,2,2,5
25,1,3,2,5,3
25,2,4,2,5,3
25,2,4,3,4,3
25,4,5,3,2,5
25,5,4,2,2,5
25,5,4,3,2,5
25,3,5,3,5,3
25,2,4,3,5,2
25,2,3,3,5,3
25,2,3,3,5,3
25,2,3,2,4,3
25,5,5,3,1,5
25,1,4,1,3,5
25,2,4,3,5,3
25,1,4,3,5,3
25,5,5,2,2,6
25,2,3,3,5,3
25,2,3,2,5,3
25,3,3,3,5,3
25,3,5,2,2,5
25,2,3,3,5,3
25,1,3,2,3,5
25,5,5,3,1,5
25,5,5,3,1,5
25,5,4,2,2,5
25,5,5,3,1,5
25,3,4,2,5,3
25,2,3,3,5,4
25,2,4,4,5,4
25,2,4,3,5,4
25,2,4,3,5,3
25,4,5,3,1,5
25,2,4,2,5,3
25,2,4,3,5,2
25,1,4,3,5,2
25,1,4,1,4,4
25,5,5,3,1,5
25,2,3,2,5,3
25,2,4,2,5,3
25,2,3,3,4,3
25,2,3,3,5,3
25,2,3,2,5,3
25,4,4,2,1,5
25,2,4,2,4,3
25,2,3,2,5,3
25,5,4,2,2,5
25,2,4,3,6,2
26,5,4,2,2,5
26,2,3,3,5,4
26,5,4,2,2,5
26,5,6,2,1,4
26,1,4,2,4,3
26,5,5,2,1,5
26,3,3,1,6,3
26,2,3,3,5,3
26,5,5,3,1,5
26,5,4,3,1,5
26,5,6,3,1,5
26,2,3,2,5,4
26,2,3,2,5,2
26,5,5,2,2,5
26,4,5,2,2,5
26,2,4,2,5,3
26,2,4,2,6,3
26,2,3,3,5,4
26,2,3,2,4,3
26,2,4,3,5,3
26,1,3,2,6,3
26,4,5,3,1,5
26,1,3,2,4,4
26,2,3,3,5,2
26,2,3,3,5,3
26,2,3,2,4,4
26,2,4,3,5,3
26,2,3,3,5,3
26,4,4,4,1,5
26,2,3,3,5,3
26,2,3,3,4,2
26,2,4,2,5,3
26,1,3,2,5,3
26,2,4,3,5,2
26,1,3,3,5,3
26,5,6,3,2,5
26,4,5,2,2,6
26,1,4,3,4,3
26,2,4,2,3,5
26,2,3,2,5,3
26,1,4,3,5,3
26,2,4,3,5,3
26,4,5,2,0,4
26,5,5,3,2,5
26,4,5,2,1,5
26,2,3,3,5,3
26,2,3,2,5,4
26,5,5,2,2,6
26,4,4,3,1,5
26,2,4,3,6,3
26,2,3,2,5,3
26,2,4,3,5,3
26,2,4,3,5,3
26,1,4,2,5,3
26,2,3,2,5,3
26,2,3,3,5,3
26,2,3,2,5,3
26,2,4,3,5,4
26,3,3,3,5,3
26,3,4,3,5,3
26,2,4,2,5,3
26,2,3,3,5,2
26,1,4,3,5,3
26,4,5,3,1,5
26,2,3,3,5,3
26,5,5,2,2,5
26,2,3,3,5,3
26,5,5,3,2,5
26,5,5,2,1,5
26,2,3,2,4,2
26,2,3,3,5,3
26,5,5,2,2,5
26,4,5,3,2,4
26,2,4,3,4,3
26,2,4,2,5,2
26,5,4,3,1,5
26,4,5,3,2,6
26,2,4,3,5,3
26,2,3,3,4,3
26,2,4,2,5,2
26,2,4,2,5,3
26,4,5,2,2,5
26,5,4,2,2,4
26,4,5,3,1,5
26,2,3,3,4,3
26,4,4,3,2,5
26,2,3,2,5,3
27,4,5,3,2,5
27,2,3,3,5,3
27,5,5,2,2,6
27,2,3,3,4,2
27,4,5,3,1,5
27,2,3,2,5,3
27,2,3,2,5,3
27,2,3,2,4,3
27,4,5,3,2,5
27,4,4,3,2,5
27,4,5,2,2,5
27,5,5,3,1,5
27,2,4,3,5,3
27,1,3,2,4,3
27,3,3,3,5,3
27,1,4,2,5,3
27,1,3,4,5,3
27,5,6,3,1,6
27,5,5,2,1,5
27,2,4,2,5,4
27,2,4,3,5,3
27,2,4,2,5,3
27,2,4,1,3,4
27,2,4,2,4,3
27,5,5,2,2,5
27,4,5,2,2,5
27,4,5,3,1,4
27,5,5,2,2,5
27,5,5,3,2,4
27,2,3,3,5,3
27,2,5,3,5,3
27,2,4,3,5,3
27,2,4,2,4,4
27,5,5,2,2,5
27,5,4,3,2,6
27,1,3,3,5,2
27,1,4,3,5,3
27,1,3,3,5,3
27,2,4,2,5,2
27,5,5,3,2,6
27,2,3,3,5,4
27,1,3,2,5,3
27,2,5,3,5,3
27,2,4,3,5,3
27,2,4,2,5,3
27,2,3,2,5,3
27,4,4,3,1,5
27,2,4,2,4,3
27,2,3,3,5,4
27,2,3,3,4,4
27,2,3,3,5,3
27,2,3,2,5,3
27,2,3,3,4,4
27,2,4,3,5,4
27,2,3,4,5,4
27,5,4,2,2,4
27,1,3,2,5,3
27,4,5,3,2,6
27,2,3,2,4,3
27,2,3,3,5,3
27,3,3,3,5,3
27,2,4,2,5,4
27,5,5,3,2,5
27,3,4,2,4,3
27,3,4,3,5,2
27,3,3,2,5,4
27,4,5,3,1,5
27,1,3,3,5,4
27,5,5,2,1,5
27,2,3,2,5,3
27,5,4,2,2,6
27,2,3,2,4,3
27,4,5,2,2,5
27,2,2,3,4,4
27,2,3,3,6,4
27,2,3,3,4,3
27,2,3,3,5,3
27,2,3,3,5,4
27,5,4,3,1,5
27,2,4,4,4,3
27,1,4,2,5,4
27,5,6,2,0,5
27,2,3,2,5,4
27,2,4,3,4,4
27,2,4,2,5,3
27,2,4,3,6,3
27,2,3,3,5,4
27,2,4,3,5,3
27,5,4,3,2,6
27,5,5,3,2,5
27,2,3,1,4,4
27,5,4,2,1,5
27,2,4,2,5,3
27,1,4,3,5,3
27,5,6,2,1,5
27,5,5,2,2,5
27,1,4,3,5,3
27,5,4,3,2,5
27,5,5,3,1,6
27,2,4,3,4,3
27,2,4,2,5,4
27,1,4,2,5,3
27,2,3,3,5,3
27,2,3,2,4,3
27,3,4,3,4,4
27,2,3,3,6,3
27,2,4,3,5,3
28,2,3,2,5,3
28,2,4,3,5,2
28,2,3,3,6,3
28,2,4,3,5,3
28,5,5,3,2,5
28,5,5,2,2,5
28,2,3,3,6,3
28,2,4,3,5,3
28,2,4,3,5,4
28,5,5,3,1,5
28,2,3,3,4,3
28,4,5,2,2,5
28,5,5,3,1,5
28,2,4,3,5,4
28,2,3,2,5,3
28,3,3,2,6,3
28,1,3,2,4,2
28,5,5,2,2,5
28,2,4,2,5,3
28,2,4,2,5,3
28,4,4,3,2,5
28,5,6,2,2,4
28,6,4,3,2,5
28,2,3,3,5,3
28,3,4,3,5,3
28,4,5,2,1,5
28,5,5,3,2,6
28,4,6,2,1,5
28,2,4,3,5,3
28,5,5,2,1,5
28,5,5,2,2,4
28,5,4,2,3,4
28,2,3,2,4,3
28,2,3,2,5,3
28,5,4,3,2,5
28,2,3,3,4,3
28,2,2,4,5,3
28,5,5,3,2,5
28,2,4,2,4,3
28,2,4,2,5,2
28,2,4,3,5,3
28,2,3,3,5,3
28,2,3,3,5,4
28,5,5,2,2,5
28,2,3,3,4,3
28,2,4,2,5,3
28,2,3,3,4,4
28,2,3,2,5,3
28,2,3,2,5,3
28,4,4,2,2,5
28,5,4,3,1,6
28,2,2,3,4,3
28,5,4,3,2,5
28,3,3,2,5,4
28,3,3,3,5,3
28,1,4,2,3,5
28,5,4,2,2,5
28,2,4,3,5,3
28,4,4,2,1,5
28,2,4,2,5,3
28,2,3,3,5,3
28,5,5,3,2,4
28,1,3,2,5,3
28,4,5,3,2,5
28,2,4,2,4,3
28,2,4,4,5,2
28,5,6,2,2,5
28,5,5,2,2,5
28,5,5,2,2,5
28,2,3,3,5,3
28,3,3,2,5,3
28,5,4,2,1,4
28,5,4,3,2,5
28,5,4,2,2,5
28,2,3,3,5,3
28,2,4,2,5,3
28,2,3,3,5,3
28,5,4,2,2,5
28,2,3,2,5,3
28,5,5,2,1,5
28,2,3,2,5,3
28,2,3,2,5,3
28,2,4,3,5,4
28,1,4,2,5,3
28,2,3,2,5,3
28,5,4,2,2,5
28,2,3,3,6,3
28,2,3,3,5,4
28,6,5,3,2,5
28,5,5,2,2,6
28,2,3,3,5,3
28,5,5,4,1,5
28,2,3,2,5,3
28,2,3,3,4,3
28,2,4,3,5,3
28,3,3,3,5,3
28,1,4,2,5,3
28,2,4,3,5,4
29,2,4,2,6,3
29,2,3,2,5,3
29,2,3,3,5,3
29,2,3,3,5,3
29,4,4,3,1,6
29,2,3,3,5,4
29,5,5,3,2,5
29,2,3,2,5,3
29,5,5,3,2,5
29,2,4,2,5,3
29,5,5,3,2,5
29,3,3,2,5,4
29,2,4,3,5,3
29,2,3,3,5,2
29,2,3,3,4,3
29,5,5,2,2,5
29,5,6,3,2,5
29,2,4,3,5,3
29,3,2,2,6,3
29,3,4,2,4,3
29,2,4,2,5,3
29,2,3,2,5,4
29,2,3,3,6,4
29,2,3,2,5,3
29,5,4,3,3,5
29,6,4,4,1,5
29,5,5,3,1,5
29,3,3,4,5,3
29,5,5,2,2,5
29,1,5,1,3,4
29,2,3,2,4,4
29,5,4,3,1,5
29,4,5,3,2,5
29,2,3,2,5,4
29,4,6,2,2,5
29,1,4,2,5,3
29,2,3,3,4,3
29,6,5,3,2,5
29,2,3,3,5,3
29,2,2,3,5,3
29,2,3,3,4,3
29,4,5,2,2,5
29,2,4,3,5,3
29,3,3,2,5,4
29,2,3,3,5,3
29,5,5,2,1,5
29,2,4,2,3,4
29,5,4,3,2,5
29,4,4,3,1,5
29,2,3,3,4,3
29,3,4,2,5,3
29,5,5,2,1,5
29,2,3,2,5,3
29,1,4,3,4,3
29,2,3,3,5,3
29,2,4,3,5,4
29,2,3,3,5,4
29,2,4,2,3,5
29,2,4,3,5,4
29,2,3,2,5,3
29,2,3,2,4,3
29,2,3,3,5,4
29,2,3,3,4,2
29,4,5,2,2,5
29,2,3,3,4,3
29,5,4,3,1,5
29,5,5,3,2,5
29,5,5,2,2,5
29,5,5,3,1,6
29,4,4,2,2,5
29,3,3,3,4,3
29,2,3,3,5,3
29,2,3,3,4,3
29,2,3,3,4,3
29,5,4,3,2,5
29,2,4,3,5,3
29,5,5,3,1,5
29,2,3,3,4,2
29,5,5,3,1,5
29,2,3,3,5,3
29,2,3,2,5,3
29,2,3,3,4,3
29,2,3,2,5,3
29,2,4,3,5,3
29,2,4,2,5,3
29,5,5,3,1,5
29,3,3,2,5,2
29,2,3,2,5,3
29,5,4,3,2,5
29,2,4,3,5,2
29,5,4,2,1,6
29,2,4,2,3,5
29,5,5,3,2,4
29,4,4,3,1,5
29,5,4,2,1,6
29,1,4,2,4,5
29,2,4,3,4,4
29,5,4,3,2,5
29,2,4,3,5,3
29,3,4,2,5,3
29,2,4,2,5,4
29,2,3,3,5,3
29,2,3,2,4,3
29,2,4,2,5,3
29,2,3,3,5,3
29,2,3,3,5,3
30,1,4,2,3,5
30,4,4,3,2,5
30,2,3,0,3,4
30,1,4,2,3,4
30,1,3,1,3,4
30,1,4,1,4,4
30,1,3,1,4,5
30,5,4,2,1,4
30,2,3,1,3,5
30,2,4,2,2,5
30,2,4,1,3,5
30,1,4,1,3,5
30,1,4,1,3,5
30,1,4,1,3,4
30,5,5,3,1,5
30,2,3,1,3,5
30,5,5,2,1,5
30,2,4,1,3,4
30,1,4,0,3,5
30,5,5,2,2,5
30,4,5,2,1,6
30,4,4,3,2,5
30,1,4,1,3,5
30,2,3,0,4,4
30,5,4,3,1,5
30,5,4,3,2,5
30,5,4,3,2,5
30,1,3,1,3,5
30,1,3,2,3,5
30,1,4,1,3,5
30,2,4,2,4,5
30,1,4,1,2,4
30,1,5,1,4,4
30,2,4,1,4,4
30,1,3,2,3,5
30,2,4,2,2,5
30,2,4,1,3,5
30,4,5,3,2,5
30,1,4,1,3,5
30,2,4,2,4,4
30,5,5,3,2,5
30,5,5,3,2,5
30,4,5,2,1,5
30,5,5,4,2,5
30,2,4,1,3,5
30,2,3,2,4,5
30,4,5,2,2,5
30,1,4,1,3,5
30,5,5,3,1,5
30,1,3,3,5,4
30,2,4,2,4,5
30,1,4,1,4,4
30,4,5,3,2,5
30,1,4,1,4,4
30,1,5,2,3,6
30,5,5,2,1,5
30,1,4,1,3,5
30,5,5,3,1,5
30,2,4,1,4,5
30,2,4,1,3,5
30,1,4,1,3,4
30,1,3,1,3,5
30,1,3,1,3,5
30,2,4,2,4,5
30,4,5,2,2,5
30,2,4,1,3,5
30,1,4,1,4,5
30,1,3,2,2,5
30,1,4,1,3,5
30,5,5,2,2,6
30,5,5,2,2,5
30,5,4,2,2,5
30,4,5,3,2,5
30,4,5,2,2,4
30,2,4,3,5,3
30,5,4,3,2,5
30,1,3,1,3,4
30,1,3,1,4,4
30,5,5,2,1,6
30,2,5,2,4,5
30,5,4,3,2,5
30,2,4,2,4,4
30,1,4,1,3,5
30,1,4,2,3,5
31,4,5,3,2,5
31,1,3,3,5,4
31,1,4,1,4,5
31,2,3,3,5,4
31,2,3,2,5,3
31,3,3,2,5,3
31,2,4,2,5,3
31,2,3,2,5,2
31,2,4,2,5,3
31,2,3,3,5,3
31,2,4,3,5,3
31,4,5,3,2,5
31,2,3,2,5,4
31,5,5,4,2,4
31,3,4,2,4,3
31,2,3,3,4,3
31,6,5,3,2,5
31,1,4,2,5,3
31,5,5,2,2,6
31,2,4,2,5,3
31,4,5,3,2,4
31,1,4,2,4,4
31,1,4,2,5,3
31,2,4,3,5,4
31,2,3,3,5,3
31,4,5,2,2,5
31,2,3,3,4,3
31,2,3,3,4,3
31,5,5,2,1,5
31,2,3,2,5,3
31,5,5,3,2,4
31,5,6,3,1,5
31,3,3,3,4,3
31,2,4,3,5,3
31,2,4,4,4,3
31,5,6,3,2,5
31,5,5,3,1,5
31,2,4,2,5,4
31,2,4,3,4,3
31,5,5,3,2,5
31,4,4,3,1,5
31,2,4,3,6,3
31,2,4,3,4,3
31,2,4,3,5,3
31,2,3,2,5,3
31,1,3,3,5,3
31,4,5,3,3,5
31,2,3,2,5,3
31,2,3,3,4,3
31,4,4,3,1,5
31,5,5,3,1,5
31,2,3,3,5,3
31,2,3,3,5,3
31,2,3,2,3,5
31,3,5,3,2,6
31,2,5,2,5,3
31,4,5,2,2,5
31,5,4,3,1,5
31,2,3,2,5,3
31,2,3,3,5,3
31,2,4,2,5,4
31,4,5,3,2,5
31,5,6,2,2,4
31,5,4,1,2,5
31,2,4,3,4,3
31,2,4,3,5,3
31,2,3,3,5,3
31,2,4,2,5,3
31,4,5,3,1,5
31,2,4,3,5,3
31,2,4,3,6,3
31,4,5,3,1,6
31,2,3,3,5,3
31,5,5,3,1,5
31,2,3,3,5,2
31,3,3,3,4,3
31,2,3,3,4,3
31,1,4,2,5,3
31,2,4,3,5,3
31,5,4,2,2,5
31,5,4,2,1,5
31,2,3,2,4,2
31,3,3,3,4,3
31,2,5,3,5,2
31,2,3,2,5,3
31,2,3,2,5,3
31,5,4,3,2,5
31,1,3,3,5,2
32,4,5,3,2,6
32,2,3,3,5,3
32,2,3,2,6,2
32,1,4,3,5,3
32,2,3,3,5,3
32,5,5,2,2,5
32,2,4,2,5,2
32,2,4,3,5,2
32,6,4,3,1,5
32,2,4,3,5,3
32,5,4,3,1,5
32,1,3,3,5,3
32,2,3,3,5,3
32,5,5,4,2,4
32,2,4,3,5,3
32,2,3,2,5,4
32,3,3,2,5,2
32,2,4,3,5,2
32,2,4,3,5,3
32,2,3,2,6,2
32,5,4,3,2,5
32,5,4,3,2,5
32,2,3,3,5,3
32,5,5,2,2,5
32,5,5,3,2,5
32,2,2,3,5,4
32,2,4,3,5,4
32,2,4,3,6,3
32,3,3,3,5,3
32,3,3,2,5,3
32,5,5,3,2,5
32,2,3,3,5,2
32,2,4,3,4,4
32,3,3,3,5,3
32,2,4,2,3,5
32,1,4,2,5,3
32,2,3,2,5,3
32,4,5,3,2,5
32,2,4,3,5,4
32,2,3,3,4,3
32,5,4,2,2,5
32,5,5,3,2,4
32,2,3,2,5,3
32,5,5,3,1,5
32,4,5,3,2,5
32,5,6,3,2,6
32,2,4,2,5,2
32,2,4,2,6,4
32,2,4,3,6,3
32,2,3,3,5,3
32,1,4,2,5,3
32,4,4,3,2,6
32,2,4,2,5,4
32,2,3,3,5,2
32,1,3,1,3,5
32,2,4,3,5,3
32,2,4,3,4,2
32,2,4,3,5,3
32,5,5,3,2,4
32,1,3,3,5,4
32,5,5,2,2,5
32,1,4,1,2,5
32,5,5,3,2,5
32,2,4,3,5,2
32,2,3,4,5,4
32,3,4,3,5,3
32,1,3,3,6,3
32,5,5,3,2,6
32,5,5,2,2,5
32,2,3,3,5,3
32,5,5,2,2,5
32,2,3,2,5,3
32,1,4,1,3,5
32,5,4,2,2,5
32,2,4,4,5,3
32,5,4,3,2,5
32,2,4,3,5,3
32,3,3,3,5,4
32,2,3,2,5,3
32,2,4,3,6,4
32,2,3,3,5,3
32,5,4,2,1,4
32,5,6,3,2,5
32,2,3,3,6,3
33,2,3,3,5,3
33,2,3,2,4,4
33,5,4,3,1,5
33,2,3,3,6,3
33,2,4,2,5,3
33,2,2,2,5,3
33,2,3,2,5,3
33,2,3,2,5,4
33,6,5,3,2,5
33,5,5,4,1,5
33,4,5,3,2,4
33,2,3,3,4,3
33,2,3,3,5,3
33,2,4,3,5,3
33,4,5,2,2,4
33,2,3,3,5,3
33,2,4,3,5,3
33,6,4,2,1,6
33,1,4,3,6,3
33,5,5,2,3,6
33,2,4,3,5,3
33,2,4,3,4,3
33,5,4,3,2,5
33,2,4,3,4,3
33,2,3,3,5,3
33,2,4,3,4,3
33,2,3,2,5,3
33,4,5,3,2,5
33,1,3,3,5,3
33,2,3,2,5,3
33,4,5,2,1,4
33,2,4,3,6,3
33,4,4,2,1,5
33,2,3,3,5,3
33,2,3,3,5,3
33,4,5,2,2,5
33,2,3,2,5,3
33,2,3,3,6,3
33,2,3,2,5,4
33,4,5,2,1,5
33,2,4,4,5,3
33,5,4,2,1,4
33,1,3,3,5,3
33,2,3,2,5,3
33,1,3,3,5,4
33,5,4,3,1,5
33,2,3,2,5,3
33,4,5,3,1,5
33,1,3,2,5,3
33,5,5,3,1,5
33,3,3,3,5,3
33,4,5,2,1,5
33,2,3,3,5,3
33,5,5,3,2,5
33,5,5,3,1,4
33,2,3,3,4,2
33,5,5,3,2,6
33,2,4,3,5,3
33,5,5,3,3,5
33,2,2,3,4,3
33,1,3,2,5,2
33,1,4,1,3,5
33,2,3,2,5,2
33,5,5,3,1,5
33,4,5,2,2,5
33,2,3,3,5,3
33,2,4,2,5,3
33,4,4,4,2,6
33,2,3,2,5,3
33,2,3,2,5,3
33,5,4,2,2,5
33,5,5,3,2,4
33,4,5,2,2,5
33,2,3,3,5,3
33,5,5,3,2,5
33,0,4,3,5,2
33,2,4,3,5,3
33,2,4,1,3,5
33,1,4,4,5,3
33,5,4,2,2,4
33,1,4,3,5,3
33,3,3,2,6,3
33,2,4,3,5,3
33,2,3,3,5,3
33,5,4,2,2,5
33,4,5,3,2,5
33,2,3,3,5,3
33,5,4,2,2,6
33,2,3,2,5,3
33,3,3,3,6,4
33,5,5,2,2,5
33,2,3,3,6,3
33,2,4,2,5,3
33,1,4,3,5,3
33,4,4,2,1,5
33,5,5,3,1,5
33,2,3,3,5,3
33,2,3,2,4,3
33,2,3,3,5,3
33,1,3,3,5,2
33,3,4,2,5,2
33,3,3,3,4,4
33,5,5,2,2,6
33,2,3,2,4,3
33,1,3,2,4,2
33,2,3,2,5,3
33,5,5,2,1,4
33,5,5,3,2,6
33,2,3,3,5,3
33,4,4,2,2,6
33,2,3,2,6,4
33,2,4,3,5,3
33,4,5,3,0,4
33,2,3,2,5,3
33,1,3,2,5,3
33,2,3,3,5,3
33,2,3,3,5,3
33,4,4,2,1,5
33,2,3,3,6,3
33,5,4,2,1,6
33,5,5,3,1,5
33,5,5,3,2,5
33,2,3,2,5,3
33,2,3,3,5,3
33,2,3,3,5,2
33,3,4,3,5,2
34,2,4,1,3,5
34,1,3,2,3,5
34,5,5,2,2,5
34,4,5,2,1,4
34,2,4,3,5,3
34,5,4,2,2,5
34,5,4,2,2,5
34,5,5,2,1,5
34,1,4,2,2,5
34,2,4,1,3,4
34,2,4,2,3,5
34,1,3,1,3,6
34,5,5,3,1,5
34,5,5,2,2,5
34,5,5,3,3,5
34,2,4,2,3,6
34,5,5,3,2,5
34,5,5,2,1,6
34,2,4,1,4,5
34,5,5,3,2,5
34,5,5,2,2,4
34,5,5,3,2,5
34,1,4,1,3,5
34,2,4,1,3,4
34,2,4,1,4,4
34,1,4,1,3,4
34,5,4,2,2,5
34,2,4,1,3,5
34,2,2,2,4,4
34,1,4,1,3,5
34,5,4,3,2,5
34,2,4,2,3,5
34,5,4,2,1,5
34,2,4,1,3,5
34,2,5,1,3,4
34,1,5,1,3,5
34,5,5,2,1,6
34,2,4,1,4,6
34,5,4,2,2,5
34,0,3,2,4,5
34,2,4,2,3,5
34,4,4,3,1,4
34,2,5,1,4,5
34,5,5,2,1,5
34,1,4,0,3,5
34,5,6,2,2,4
34,2,4,1,4,5
34,1,4,2,3,4
34,1,4,2,3,5
34,2,4,1,3,4
34,1,4,1,4,4
34,1,4,1,4,5
34,2,4,2,3,5
34,1,4,2,3,4
34,2,4,2,3,5
34,5,5,3,2,5
34,1,4,2,4,5
34,1,4,2,2,5
34,2,3,2,3,5
34,1,4,2,4,5
34,1,4,1,3,5
34,5,5,3,1,5
34,2,5,1,3,4
34,2,3,1,3,5
34,1,4,2,3,5
34,1,4,1,3,5
34,5,6,2,2,6
34,2,4,2,3,5
34,1,3,1,3,4
34,1,4,1,3,5
34,5,5,3,2,4
34,1,4,2,2,5
34,1,4,3,3,5
34,5,5,3,2,5
34,5,5,3,2,5
34,5,5,2,2,4
34,1,4,1,3,5
34,5,5,2,2,5
34,3,4,3,6,3
34,2,3,2,3,5
34,2,4,1,3,4
34,1,4,1,4,5
34,1,4,1,3,5
34,5,5,3,2,5
34,1,4,0,3,6
34,2,3,2,2,5
34,1,4,1,2,4
34,0,3,1,4,5
34,4,5,3,2,5
34,1,4,1,3,5
35,4,5,2,1,5
35,2,4,1,3,5
35,2,4,1,3,6
35,2,4,1,3,4
35,1,4,1,3,4
35,5,4,2,2,5
35,1,4,2,3,4
35,0,4,2,4,5
35,1,4,2,3,5
35,2,4,1,3,4
35,2,3,1,3,5
35,2,4,2,4,5
35,3,4,3,4,3
35,2,4,1,2,5
35,1,4,1,3,4
35,1,4,1,3,5
35,5,5,2,1,5
35,5,5,3,2,5
35,2,4,2,3,5
35,2,3,1,3,5
35,1,4,2,3,5
35,1,3,1,3,5
35,2,4,2,3,4
35,4,5,2,2,5
35,1,4,2,3,6
35,2,4,1,3,5
35,1,5,1,4,4
35,2,4,1,3,4
35,2,4,1,3,5
35,1,4,1,2,5
35,1,3,1,3,4
35,1,4,1,3,5
35,2,4,2,4,5
35,4,4,2,1,5
35,1,5,2,3,5
35,1,4,2,4,4
35,2,3,3,6,3
35,5,5,3,1,5
35,2,3,1,3,5
35,1,3,1,4,5
35,2,4,2,3,6
35,1,4,1,3,5
35,2,4,1,3,5
35,1,3,1,4,5
35,2,4,1,2,4
35,2,4,2,4,4
35,0,3,1,4,5
35,5,5,3,1,5
35,1,4,1,4,6
35,2,4,2,3,5
35,1,4,2,3,5
35,1,3,2,3,5
35,1,4,1,3,4
35,5,4,3,1,5
35,1,4,2,3,5
35,1,3,2,3,5
35,2,4,1,4,5
35,2,3,2,3,5
35,5,5,2,2,5
35,5,5,3,1,5
35,1,3,1,2,6
35,5,5,3,1,5
35,2,3,0,3,4
35,2,4,1,3,5
35,1,4,2,3,5
35,3,3,2,2,5
35,4,5,3,2,5
35,2,4,1,3,4
35,2,4,1,2,4
35,1,4,1,4,4
35,1,4,2,2,5
35,6,5,3,2,5
35,4,4,3,2,5
35,2,4,1,4,4
35,1,4,2,3,4
35,2,4,1,4,4
