gid,v1,v2,v3,v4,v5,v6,v7,v,v9,v10
13,9,4,3,5,3,1,6,10,2,6
13,5,3,10,3,2,2,3,6,5,1
13,5,4,9,3,3,3,2,6,6,2
13,10,4,3,5,3,0,6,10,3,6
13,5,3,10,2,4,2,2,6,6,2
13,6,4,10,1,3,1,2,6,5,2
13,5,3,9,2,3,2,3,6,5,2
13,9,4,4,6,3,1,5,9,2,6
13,5,5,10,2,3,2,2,6,5,3
13,4,3,10,2,3,2,3,6,5,2
13,5,4,9,1,3,2,3,6,6,3
13,4,3,10,2,3,2,3,6,6,2
13,5,3,10,2,3,2,3,5,5,2
13,5,3,10,1,3,3,3,7,6,2
13,4,3,10,2,3,3,3,6,7,2
13,5,4,10,2,3,2,3,6,6,2
13,5,3,9,2,3,2,2,6,6,2
13,5,3,10,2,3,3,2,6,5,2
13,10,4,3,5,4,1,5,10,2,7
13,5,3,10,2,3,1,3,6,5,1
13,5,3,10,1,3,2,3,6,6,1
13,11,3,4,6,3,1,5,10,3,6
13,5,3,10,2,3,2,3,6,6,2
13,3,9,4,4,5,8,9,7,10,5
13,5,4,10,2,4,2,3,6,5,1
13,10,3,3,5,3,1,7,9,2,6
13,5,4,11,1,3,2,3,6,6,2
13,6,3,9,2,3,2,2,6,5,1
13,10,4,3,5,3,1,6,9,2,6
13,4,3,10,2,3,2,2,7,6,2
13,4,3,9,2,3,2,3,7,5,1
13,4,3,10,2,4,2,3,6,5,2
13,5,4,10,2,2,2,3,6,5,2
13,4,3,10,2,4,2,3,6,6,2
13,10,3,4,6,4,1,5,10,2,5
13,9,3,4,5,4,1,6,10,2,6
13,10,3,4,6,3,2,6,9,3,6
14,5,3,10,2,3,2,3,5,6,1
14,4,4,10,3,3,2,3,6,6,2
14,5,3,10,2,4,2,2,7,5,3
14,5,3,10,2,3,2,2,6,7,2
14,5,3,9,2,3,2,3,7,5,2
14,9,3,4,5,5,0,5,9,3,6
14,5,4,9,2,2,2,3,5,6,2
14,10,5,3,6,4,1,6,10,3,6
14,4,4,9,2,3,2,3,6,6,2
14,4,3,10,1,3,3,3,6,5,2
14,10,4,4,6,3,1,6,9,2,6
14,5,3,9,2,3,2,2,7,5,2
14,4,4,10,2,4,2,3,6,5,1
14,10,3,4,6,4,0,6,9,2,6
14,10,5,3,5,3,1,6,10,2,6
14,6,3,9,1,4,1,3,6,5,3
14,10,3,4,6,4,1,6,9,3,7
14,5,3,9,2,3,3,3,6,5,2
14,4,3,9,1,3,2,2,5,5,2
14,8,2,3,5,3,1,6,10,3,6
14,5,3,10,2,3,2,3,6,5,2
14,10,4,4,5,3,0,6,10,3,7
14,9,4,3,6,4,1,6,10,3,7
14,4,3,9,2,3,2,3,6,6,3
14,5,3,10,3,3,3,3,6,5,2
14,5,3,10,2,4,2,3,7,5,2
14,10,3,4,6,3,0,6,10,2,5
14,5,3,9,2,3,2,3,6,6,1
14,6,3,10,1,4,2,3,5,5,2
14,4,3,9,2,4,2,3,6,5,2
14,4,3,9,2,3,3,2,5,5,2
14,5,4,10,2,3,2,3,6,5,2
14,5,3,11,2,3,2,3,5,6,2
14,4,3,10,2,3,2,2,7,6,2
14,10,4,4,5,3,1,5,10,3,6
14,5,3,9,2,4,2,3,7,5,1
14,3,9,5,5,4,9,9,7,10,4
14,5,3,10,3,3,2,3,6,5,2
14,10,4,3,6,4,1,7,10,2,6
14,10,4,4,6,4,1,6,9,3,6
14,9,4,4,6,4,1,5,11,3,5
14,5,3,10,2,3,1,2,7,5,1
14,4,4,10,2,4,2,3,7,6,3
14,10,3,4,6,3,0,6,9,3,6
14,5,3,9,1,4,3,2,6,6,3
14,6,3,10,1,3,3,2,6,5,2
14,9,4,3,6,4,1,6,9,2,6
14,10,3,3,5,3,0,6,10,2,6
14,10,3,3,5,3,1,5,10,2,6
14,4,4,10,1,3,2,2,6,5,2
14,5,3,10,2,3,2,2,6,5,2
14,5,4,10,1,3,3,2,5,6,2
14,5,4,10,2,3,1,2,6,5,2
14,5,4,10,2,3,1,3,7,5,2
14,5,4,9,1,3,2,3,6,6,2
14,4,3,10,2,3,2,3,6,5,2
14,10,3,3,6,4,0,5,9,3,6
14,5,4,9,2,3,2,4,6,6,1
14,11,4,4,6,3,0,6,9,2,6
14,11,3,3,5,3,0,6,10,2,7
14,5,3,9,2,3,1,3,6,6,1
14,4,4,10,2,3,2,3,6,6,1
14,4,3,9,2,3,2,3,6,5,2
14,10,3,3,6,3,1,7,9,1,7
14,5,4,11,3,4,3,3,6,5,2
14,10,4,3,6,4,0,6,10,3,6
14,5,3,9,2,4,2,3,7,5,2
14,5,3,10,1,3,3,3,6,6,2
14,9,3,4,6,3,1,6,9,2,6
14,4,3,10,2,3,2,3,6,6,2
14,10,3,4,6,4,1,6,10,2,6
14,9,4,4,6,3,1,6,10,2,6
14,4,3,9,1,4,2,2,6,5,1
14,10,3,3,5,4,0,6,9,3,6
14,4,3,9,3,3,2,2,6,6,2
14,4,3,11,2,3,2,3,6,5,2
14,5,3,10,2,3,2,3,7,6,1
14,4,3,10,2,3,2,3,5,5,1
14,9,3,4,6,3,2,6,10,3,5
14,4,4,10,2,3,2,2,7,6,2
14,10,3,3,5,3,1,6,9,3,6
14,5,3,10,2,3,2,3,5,6,3
14,9,3,3,5,3,1,6,9,3,6
14,10,4,4,7,3,0,6,10,2,6
14,9,3,4,6,3,1,6,10,2,7
14,4,3,10,2,3,1,3,6,6,2
14,5,3,10,2,3,2,2,6,5,2
14,4,4,10,2,3,2,3,7,5,2
14,5,3,10,2,4,3,2,6,6,2
14,5,4,10,2,3,3,2,6,6,2
14,5,3,10,2,3,2,3,6,5,2
14,5,3,10,2,3,2,3,6,6,2
14,6,3,9,2,3,3,3,7,6,3
14,4,3,10,2,4,3,3,6,5,3
14,9,3,3,6,3,0,5,9,3,7
14,9,3,4,6,3,1,6,10,2,6
14,5,3,10,2,3,3,3,6,5,2
14,5,3,9,2,4,2,3,6,5,2
14,5,3,10,2,3,2,3,6,5,2
14,5,3,10,2,4,2,3,5,6,2
14,5,2,10,1,4,2,2,6,5,1
14,10,4,4,5,4,1,6,10,3,6
14,10,3,4,5,3,0,6,10,2,6
14,4,4,10,3,3,3,3,6,6,1
14,9,4,4,6,3,1,5,10,3,6
14,5,3,9,2,3,2,3,5,6,2
14,5,3,10,2,2,1,3,7,5,2
15,9,4,4,5,4,0,5,9,3,6
15,10,4,4,6,4,2,6,10,3,6
15,2,8,4,4,4,8,9,6,10,5
15,2,9,5,5,5,8,9,7,9,4
15,3,8,4,4,5,8,9,7,10,4
15,3,8,4,5,4,8,8,6,10,4
15,9,4,3,6,3,2,5,10,3,6
15,3,9,4,5,5,8,9,6,9,4
15,9,4,3,6,4,0,5,9,2,6
15,10,3,3,6,3,1,6,10,3,6
15,3,8,3,5,4,9,9,6,9,4
15,3,9,4,4,4,8,9,7,10,3
15,10,4,4,6,4,0,6,10,2,6
15,2,8,5,4,5,8,9,6,10,4
15,4,8,4,4,4,8,9,7,10,4
15,5,2,10,2,4,2,2,6,6,1
15,9,3,4,6,3,0,5,9,2,6
15,3,8,4,4,4,8,10,6,10,4
15,10,4,3,6,3,0,6,9,2,6
15,3,8,5,5,5,8,9,7,9,3
15,3,8,5,5,5,8,10,7,10,4
15,10,3,4,6,3,1,6,10,3,6
15,10,3,3,6,3,1,6,10,3,6
15,2,9,5,4,5,8,9,7,10,3
15,3,8,4,5,4,8,8,6,11,5
15,3,8,3,4,6,8,8,7,10,4
15,9,4,4,6,4,0,7,10,3,7
15,10,4,3,6,4,2,6,9,2,7
15,11,4,4,5,4,1,6,10,3,6
15,5,3,10,3,3,2,3,6,6,2
15,3,8,4,5,5,9,9,7,10,4
15,3,9,4,5,4,8,9,6,10,4
15,3,8,4,4,5,9,8,7,10,3
15,3,8,5,4,4,8,9,6,10,4
15,9,4,3,6,4,0,6,9,3,6
15,2,9,4,4,4,9,9,7,10,4
15,3,8,4,5,4,8,9,7,10,4
15,9,4,3,6,3,1,5,10,3,5
15,10,4,4,6,4,1,6,9,2,6
15,3,9,3,4,5,8,9,6,9,3
15,10,3,4,5,3,2,6,10,2,6
15,3,9,3,4,4,8,10,7,9,4
15,3,10,4,5,5,8,10,6,10,4
15,10,4,3,6,4,1,6,10,2,6
15,10,4,3,6,2,1,6,9,3,6
15,3,10,4,4,5,8,10,7,10,3
15,10,3,4,5,4,0,5,10,2,6
15,2,9,4,5,5,9,10,6,10,4
15,3,8,4,4,4,8,9,6,10,5
15,3,8,4,4,5,8,9,7,10,4
15,10,3,4,6,3,1,6,9,2,6
15,3,8,5,4,4,8,8,7,10,4
15,9,4,3,6,4,0,5,9,3,6
15,9,3,4,5,4,1,5,9,2,7
15,3,8,4,4,5,8,8,6,11,4
15,3,9,4,5,5,9,9,7,10,3
15,10,4,3,6,3,1,5,9,2,6
15,3,9,3,4,4,8,9,7,10,4
15,4,8,4,5,4,8,10,6,10,4
15,2,9,4,4,4,9,9,7,10,4
15,3,8,4,4,5,8,9,7,10,5
15,3,8,4,5,4,8,9,6,9,3
15,3,8,3,5,4,8,9,8,10,4
15,3,8,4,5,4,8,9,7,9,3
15,3,9,4,5,5,8,9,7,10,4
15,3,8,4,5,5,8,9,7,10,5
15,10,4,3,6,3,0,6,10,2,6
15,3,9,4,5,4,9,9,7,9,4
15,10,4,4,6,3,1,5,9,2,7
15,4,8,4,4,4,9,9,8,10,4
15,10,4,4,6,4,1,6,10,3,6
15,3,9,5,4,5,9,9,7,10,4
15,3,9,4,4,5,8,8,6,11,3
15,3,8,5,4,4,8,9,6,10,3
15,10,4,3,6,4,0,6,9,2,7
15,3,9,4,4,5,9,8,6,10,3
15,3,9,3,4,5,9,8,7,10,4
15,10,3,4,5,3,0,6,11,3,6
15,3,9,4,4,5,9,9,7,10,3
15,3,8,4,5,5,8,9,7,9,3
15,9,4,3,6,4,-1,7,10,2,6
15,3,9,5,5,4,8,9,6,11,4
15,3,9,4,5,5,8,8,7,10,4
15,3,9,4,5,4,8,9,7,9,4
15,9,4,3,5,3,1,5,10,3,6
15,3,8,4,4,4,9,9,6,10,4
15,2,9,4,5,5,8,9,7,10,3
15,5,3,10,2,3,2,3,7,5,2
15,3,9,3,5,4,9,9,7,10,4
15,2,8,4,4,4,8,9,7,10,4
15,2,9,4,5,4,9,9,7,9,4
15,3,9,4,5,5,8,8,6,10,4
15,3,8,4,4,5,8,10,7,9,4
15,3,8,4,5,4,8,9,7,9,4
15,2,9,4,4,5,8,9,6,10,3
15,4,9,4,4,4,8,10,7,10,4
15,2,9,4,4,4,8,9,7,10,3
15,4,8,5,5,5,8,9,7,9,4
15,3,9,4,5,4,8,9,6,9,3
15,10,3,4,5,4,1,6,9,2,7
15,3,9,4,3,5,9,8,7,10,5
16,10,3,4,6,3,0,6,9,3,6
16,5,4,9,1,4,2,3,5,6,1
16,5,3,10,2,3,2,2,6,5,2
16,5,4,9,2,3,2,2,6,6,2
16,2,9,4,4,5,8,9,6,10,4
16,5,3,11,2,4,2,2,6,5,2
16,4,3,10,2,3,2,3,7,6,2
16,9,3,3,6,3,1,6,9,3,7
16,5,3,10,3,3,2,3,6,5,2
16,5,2,10,2,3,2,3,6,6,2
16,4,3,9,3,3,2,3,7,5,3
16,5,3,10,1,2,2,4,7,5,2
16,5,3,9,2,3,2,3,6,6,2
16,10,4,4,7,4,1,7,10,3,6
16,10,4,4,5,2,0,6,10,3,6
16,10,3,4,5,4,0,7,9,3,6
16,5,4,10,2,3,3,3,6,5,2
16,10,3,3,6,4,0,5,10,2,6
16,5,3,9,1,3,2,3,6,5,1
16,9,3,3,5,4,1,6,10,3,6
16,10,4,4,5,3,1,6,11,2,6
16,5,3,10,2,3,2,3,7,6,1
16,10,4,4,6,4,1,6,10,3,6
16,5,4,10,2,4,2,3,6,5,1
16,5,3,10,3,3,2,1,6,5,1
16,10,3,3,6,3,1,6,10,2,7
16,5,3,10,2,4,2,3,6,5,2
16,3,8,5,4,4,8,9,7,11,4
16,10,3,4,6,4,0,6,9,2,6
16,9,3,3,6,3,1,6,9,3,6
16,5,4,10,2,4,3,3,5,6,1
16,4,4,10,1,4,2,3,6,6,1
16,2,10,4,5,4,8,9,7,10,4
16,9,3,4,6,3,0,6,10,2,6
16,10,4,3,5,3,1,6,10,3,6
16,5,3,9,1,3,2,3,6,5,2
16,4,3,9,1,3,2,2,6,6,2
16,3,8,4,4,5,9,9,8,10,4
16,5,3,10,2,3,2,3,5,6,2
16,5,3,9,2,4,2,3,5,6,2
16,5,3,10,2,3,2,2,6,6,2
16,9,3,3,6,3,1,6,10,3,6
16,9,4,4,6,4,1,6,10,2,6
16,5,4,9,2,4,1,2,5,6,1
16,5,3,9,2,3,2,2,6,6,1
16,4,3,10,2,3,2,3,7,6,1
16,5,3,9,2,3,3,2,6,6,1
16,10,3,3,5,3,1,6,10,2,6
16,4,3,10,2,3,3,3,6,5,2
16,4,3,9,2,4,2,2,6,4,2
16,10,4,3,6,4,1,6,9,2,6
16,10,4,4,6,3,1,7,10,2,5
16,10,3,4,6,4,1,5,10,3,6
16,4,4,11,2,4,3,3,5,6,1
16,5,3,10,2,4,2,3,7,6,2
16,4,3,10,3,3,2,2,6,6,2
16,5,2,9,2,4,2,3,6,5,2
16,10,4,3,5,3,0,6,9,3,6
16,4,3,10,3,4,2,2,6,6,1
16,5,4,9,2,4,2,2,7,6,2
16,10,4,3,5,3,1,6,9,2,6
16,10,3,4,6,3,1,6,10,3,6
16,5,3,10,2,2,1,2,6,7,2
16,10,4,3,5,5,0,6,10,2,6
16,10,3,3,5,4,1,6,9,3,6
16,5,4,9,1,3,2,2,6,5,1
16,5,3,10,2,3,3,3,6,6,2
16,11,4,4,6,3,0,5,10,3,7
16,5,3,9,2,3,2,3,6,5,2
16,5,4,10,2,5,3,3,6,6,2
16,6,2,8,2,3,2,3,6,6,2
16,4,3,9,2,4,2,1,6,6,2
16,9,4,4,6,4,0,6,9,2,5
16,10,3,4,5,4,1,6,10,3,7
16,4,4,10,2,4,3,3,5,6,3
16,4,3,10,2,3,3,1,5,5,1
16,4,3,10,2,3,2,3,6,5,1
16,5,4,9,1,3,2,2,6,5,1
16,4,4,10,3,3,2,3,6,6,3
16,11,3,3,7,4,1,5,10,2,6
16,4,3,10,2,3,3,2,7,5,2
16,5,3,10,1,3,2,2,6,6,2
16,5,3,9,2,2,2,3,6,6,2
16,10,4,3,6,4,0,6,9,2,6
16,4,3,10,3,3,3,3,6,6,2
16,4,2,9,2,3,2,3,6,5,2
16,5,4,10,2,3,3,2,6,5,2
16,4,3,9,2,3,2,3,6,5,2
16,9,4,4,6,3,1,6,10,2,6
16,5,4,10,2,3,2,2,6,6,1
16,2,8,4,5,4,8,9,6,10,4
16,5,3,10,2,3,3,2,6,5,1
16,4,3,9,2,3,2,3,6,5,2
17,10,3,4,5,3,0,6,10,1,7
17,3,8,4,4,5,9,9,6,9,2
17,3,9,4,4,5,8,9,6,9,5
17,3,8,3,5,4,9,9,7,10,4
17,2,8,4,4,5,8,8,7,9,3
17,3,9,4,4,4,8,10,6,10,4
17,4,8,4,4,4,8,9,7,9,4
17,4,3,10,2,4,1,3,6,6,2
17,2,9,4,5,5,9,9,6,10,3
17,2,9,4,4,5,9,9,6,10,4
17,9,4,4,5,3,1,7,9,3,6
17,3,8,4,5,4,9,8,6,10,4
17,10,4,3,5,4,0,5,10,3,6
17,9,3,4,7,4,1,5,9,3,6
17,3,8,4,5,5,8,7,6,10,3
17,3,9,4,5,5,8,9,7,10,4
17,10,4,3,6,3,1,5,11,2,7
17,3,8,4,5,4,8,8,7,10,4
17,3,8,4,5,4,9,9,7,10,4
17,2,9,4,5,4,8,9,6,10,4
17,4,2,10,1,3,3,3,6,5,2
17,10,3,2,6,3,1,6,10,2,6
17,5,3,10,2,3,3,3,6,5,2
17,3,9,5,4,4,8,9,7,9,4
17,10,3,4,6,4,0,5,10,2,5
17,3,8,4,5,5,8,8,7,10,4
17,5,3,10,2,3,2,2,6,6,2
17,2,8,5,4,4,9,9,7,10,5
17,3,9,4,4,3,8,9,6,10,4
17,4,9,4,4,5,8,9,6,9,4
17,10,4,4,6,4,0,6,9,3,6
17,3,8,4,5,5,9,9,6,9,4
17,3,9,4,5,4,8,9,6,10,4
17,3,8,4,5,5,8,10,6,10,4
17,10,3,3,5,4,1,6,10,3,6
17,3,8,3,5,5,9,9,7,10,4
17,4,8,4,5,5,8,9,6,10,4
17,9,3,4,6,4,0,6,9,1,6
17,3,8,4,5,5,8,9,6,10,4
17,10,4,4,6,4,0,6,9,2,6
17,3,9,4,5,4,8,9,7,10,3
17,3,9,4,5,5,8,9,7,10,3
17,2,9,5,5,5,8,9,6,10,3
17,10,4,3,5,4,1,5,9,3,6
17,10,3,3,5,3,1,6,9,2,5
17,3,9,4,5,4,8,9,7,10,4
17,10,3,3,6,4,1,6,9,3,6
17,3,8,4,4,5,8,9,7,10,4
17,3,9,3,5,5,9,10,6,10,4
17,3,8,5,4,4,9,8,7,10,3
17,10,3,3,6,4,1,6,10,2,5
17,3,8,3,6,5,9,9,6,10,4
17,2,9,4,5,4,8,9,6,11,4
17,3,8,4,4,5,8,9,6,10,4
17,3,8,4,5,4,8,9,7,11,3
17,2,9,4,4,6,9,9,7,10,3
17,3,8,4,4,4,8,10,6,10,5
17,2,8,4,5,5,8,9,6,9,4
17,9,4,3,5,4,0,7,10,2,6
17,3,10,4,5,4,9,9,5,9,5
17,3,9,4,4,5,8,9,7,10,3
17,5,3,9,2,2,2,3,6,5,1
17,9,3,3,5,4,1,6,9,2,6
17,3,9,4,4,5,8,9,6,10,3
17,3,8,4,5,4,9,9,7,9,4
17,3,8,4,5,5,9,9,7,10,4
17,3,8,4,5,5,8,9,7,10,4
17,2,9,4,4,4,8,9,6,9,5
17,6,3,10,2,3,2,3,7,6,2
17,3,9,4,5,4,9,9,7,10,5
17,10,3,4,6,4,1,5,10,2,6
17,3,8,4,5,4,8,9,6,10,5
17,3,8,4,5,4,9,8,7,10,4
17,10,3,3,6,4,1,6,9,2,6
17,3,9,4,4,4,9,9,7,10,4
17,3,8,4,5,4,8,9,6,10,4
17,2,8,4,4,5,8,10,7,9,5
17,10,4,3,5,4,1,6,10,2,6
17,3,8,3,5,5,9,9,7,10,4
17,10,3,3,6,4,0,6,11,2,6
17,2,9,4,5,5,9,9,6,10,5
17,3,8,5,4,5,8,9,7,10,3
17,10,3,3,6,3,1,6,10,2,6
17,4,9,4,4,4,9,9,7,10,4
17,3,9,4,5,5,8,9,7,11,5
17,9,3,3,5,3,1,7,10,3,6
17,9,4,3,6,3,1,6,10,3,6
17,3,9,4,3,4,8,9,6,10,4
17,9,4,5,6,3,1,5,10,2,6
17,3,8,4,5,5,9,9,6,10,5
17,3,9,3,5,5,8,9,7,10,4
17,10,4,4,5,3,0,6,10,2,6
17,3,8,4,4,5,8,9,6,10,4
17,4,8,5,4,5,8,9,6,10,4
17,9,3,3,6,3,1,6,10,2,6
17,3,9,5,5,5,8,9,6,10,4
17,3,9,4,4,5,8,9,7,11,3
17,3,8,4,4,5,8,9,6,10,4
17,10,3,4,5,4,1,6,10,3,6
17,3,9,4,5,5,9,9,6,10,3
17,3,9,5,4,4,8,8,7,9,4
17,2,9,4,4,5,8,8,7,10,4
17,10,3,3,5,3,1,6,11,2,5
17,3,9,4,4,5,8,9,7,10,3
17,3,8,5,4,5,8,10,7,10,4
17,3,9,4,5,5,8,9,7,10,4
17,10,4,4,6,4,1,6,10,3,6
17,3,8,4,5,5,9,9,7,10,4
17,3,8,3,4,5,8,9,7,9,4
17,10,4,3,6,4,0,6,10,2,7
17,3,8,4,4,4,8,9,7,10,4
18,10,3,3,6,4,0,6,9,4,5
18,3,9,4,4,4,8,8,6,10,3
18,3,9,3,4,5,8,9,7,10,4
18,3,9,4,4,4,8,8,6,10,3
18,10,3,3,6,3,1,7,10,3,6
18,11,4,4,6,4,1,6,10,2,6
18,10,4,3,6,2,1,6,10,3,5
18,11,4,4,6,3,1,6,10,3,7
18,10,3,3,6,3,0,6,9,3,6
18,10,4,3,5,4,0,6,10,3,5
18,9,4,4,5,4,1,5,9,2,6
18,9,3,4,5,3,1,5,9,2,7
18,3,9,4,5,5,9,8,6,10,4
18,3,9,4,5,5,9,9,6,10,3
18,3,8,4,4,4,8,9,7,10,4
18,10,3,3,6,4,0,6,9,2,6
18,3,8,4,5,4,8,9,6,9,4
18,3,9,4,5,4,8,10,6,10,4
18,3,8,4,4,4,8,9,7,9,4
18,10,4,4,5,4,1,5,11,2,7
18,3,9,4,5,5,9,9,7,10,5
18,3,9,4,6,4,8,10,7,10,4
18,2,9,4,4,4,8,9,6,9,4
18,3,9,4,5,4,9,9,7,11,4
18,10,4,4,6,4,1,6,10,3,6
18,9,4,3,5,4,1,6,9,2,5
18,3,9,4,5,5,8,8,7,10,4
18,3,9,4,4,5,8,9,8,10,4
18,3,8,4,5,5,8,9,8,10,4
18,3,9,3,4,5,8,9,7,10,3
18,11,4,4,6,3,1,6,10,3,6
18,3,9,4,5,4,9,9,6,9,4
18,3,9,4,5,5,9,9,7,10,3
18,9,3,4,6,4,1,6,10,3,6
18,3,9,4,4,5,9,9,6,10,5
18,4,9,4,4,5,9,9,6,10,4
18,3,8,4,5,4,8,9,7,10,3
18,10,4,3,6,4,1,5,10,2,6
18,2,8,4,4,4,9,8,6,10,4
18,3,7,5,5,6,8,9,6,9,4
18,10,4,3,6,4,1,6,10,2,6
18,10,3,3,5,3,0,6,10,3,5
18,2,9,4,4,4,8,9,7,10,4
18,10,4,3,6,3,1,6,11,2,6
18,2,9,3,4,5,9,9,6,10,4
18,3,9,4,4,5,8,9,6,10,5
18,10,4,3,6,3,1,6,10,3,7
18,9,4,4,6,4,1,6,9,2,6
18,3,9,4,4,5,8,9,7,10,4
18,2,9,4,5,4,8,9,7,10,3
18,3,9,4,5,5,8,9,6,10,5
18,3,8,4,4,4,8,9,7,10,4
18,3,9,4,4,5,8,9,7,10,4
18,10,4,4,6,4,1,6,9,2,6
18,10,3,3,6,2,0,5,9,3,5
18,3,9,4,5,5,8,9,7,10,4
18,10,3,3,6,3,0,6,9,3,6
18,10,3,3,6,3,0,6,10,2,6
18,3,9,4,4,4,9,9,8,10,4
18,10,3,4,5,3,1,6,9,4,6
18,11,4,4,7,4,1,6,10,3,6
18,3,8,5,5,5,9,8,7,10,4
18,3,8,4,4,5,8,9,7,10,3
18,3,8,5,5,4,8,10,6,10,4
18,3,9,4,5,4,8,9,6,11,3
18,3,9,5,4,5,8,9,6,10,4
18,3,9,4,5,5,8,8,7,9,3
18,2,8,4,4,4,8,9,6,10,4
18,4,9,5,5,4,8,9,7,10,4
18,10,3,4,6,4,1,7,10,2,6
18,4,8,4,5,4,8,9,6,10,3
18,2,9,4,4,5,8,9,7,9,3
18,3,8,4,5,6,9,9,7,10,4
18,5,4,9,2,3,3,3,7,5,2
18,3,8,4,5,4,8,8,7,9,3
18,3,8,4,5,4,8,9,7,10,4
18,10,3,3,6,4,1,6,10,3,6
18,10,4,3,7,3,1,6,9,3,6
18,3,8,4,4,5,7,9,6,10,4
18,3,8,4,4,5,8,9,7,10,3
18,3,9,5,5,4,8,9,6,10,4
18,3,9,4,4,4,8,9,7,10,4
18,3,9,4,4,5,8,9,7,11,4
18,3,9,4,5,4,8,9,7,10,4
18,2,9,4,4,4,8,9,7,10,4
18,2,8,4,4,4,8,10,6,10,5
18,10,3,4,5,4,1,6,9,3,6
18,3,9,5,4,5,10,9,6,10,4
18,11,4,3,6,4,0,6,9,2,6
18,10,4,4,6,4,0,6,9,2,6
19,5,3,10,2,3,2,3,5,5,2
19,10,3,3,6,4,0,6,10,2,6
19,10,3,3,6,4,1,6,9,3,6
19,2,9,4,4,4,8,9,7,10,4
19,3,9,4,5,5,8,9,7,11,4
19,3,10,4,4,5,8,9,7,10,4
19,2,9,4,4,5,8,9,7,10,4
19,3,9,5,5,5,8,9,7,10,3
19,4,9,4,4,4,8,8,6,9,4
19,10,4,4,5,3,1,6,10,2,6
19,3,8,4,4,5,9,9,6,10,4
19,3,9,4,3,5,8,9,6,10,5
19,10,4,3,6,3,0,6,10,2,7
19,3,9,4,5,4,8,9,7,10,4
19,10,4,3,6,4,0,6,9,2,6
19,10,4,4,5,4,0,6,9,2,7
19,2,9,4,5,5,8,9,7,10,4
19,2,8,5,4,5,9,8,6,9,4
19,3,8,4,4,4,7,10,7,10,5
19,3,9,5,5,4,8,8,7,10,3
19,10,3,3,6,4,1,5,9,2,6
19,10,3,3,5,3,1,7,9,2,6
19,11,4,3,6,4,2,6,9,3,6
19,10,3,4,5,3,1,6,10,2,6
19,10,3,3,5,4,1,6,10,1,6
19,2,8,4,4,5,8,9,6,10,3
19,3,8,4,4,4,9,9,7,11,4
19,3,8,4,5,5,9,9,7,11,4
19,11,3,4,6,4,0,6,10,2,6
19,3,9,4,4,4,8,9,7,10,4
19,4,9,5,4,5,9,9,7,10,4
19,3,9,4,4,5,9,8,6,10,5
19,10,4,4,6,3,0,7,10,3,5
19,10,3,3,6,3,2,5,10,3,5
19,2,9,3,4,5,8,9,6,10,3
19,9,3,4,5,3,1,5,9,3,6
19,9,3,4,6,3,1,6,10,2,5
19,10,4,3,6,4,1,6,10,2,7
19,3,9,4,5,4,8,9,7,10,3
19,10,3,4,6,4,1,6,11,2,6
19,3,9,4,4,4,8,10,6,10,3
19,3,8,4,4,4,8,9,6,10,4
19,10,3,3,5,4,0,7,9,2,6
19,10,4,4,5,3,1,6,9,2,6
19,3,9,5,5,5,8,8,6,10,5
19,3,8,4,5,5,9,9,7,10,3
19,3,9,5,5,6,9,9,7,11,4
19,2,9,4,4,5,9,9,7,10,4
19,2,8,3,4,4,8,9,7,10,3
19,3,9,4,6,5,9,9,6,10,4
19,10,4,4,5,4,0,5,9,2,5
19,10,4,3,5,4,1,6,10,3,6
19,3,8,5,4,5,9,9,8,11,4
19,9,3,4,6,3,0,7,10,2,6
19,9,4,4,5,4,0,6,10,2,6
19,11,3,4,6,4,1,6,9,3,6
19,2,9,5,5,5,9,9,6,10,4
19,3,9,3,4,6,8,10,6,10,4
19,10,3,3,6,3,1,5,9,2,6
19,3,9,4,5,4,8,9,7,10,4
19,2,10,3,5,4,8,9,6,10,4
19,10,3,4,5,4,1,6,9,3,6
19,3,9,4,5,4,8,8,7,10,4
19,9,3,4,6,4,1,6,10,2,6
19,10,4,4,6,3,0,7,9,3,5
19,2,8,3,5,5,8,9,6,10,4
19,3,9,4,5,5,9,10,7,10,4
19,9,4,4,5,4,1,5,9,2,5
19,9,3,3,6,3,0,6,11,2,6
19,9,4,3,6,4,1,6,10,3,7
19,10,4,3,6,4,1,6,10,3,6
19,2,9,4,5,5,9,9,6,10,4
19,3,9,5,4,5,8,8,6,10,4
19,10,4,4,6,4,1,6,9,3,6
19,9,3,4,6,3,0,6,10,2,6
19,3,9,4,4,5,8,9,7,10,3
19,3,9,5,5,4,8,9,7,10,4
19,3,10,4,4,5,9,9,6,10,4
19,9,3,3,7,3,1,7,9,2,6
19,2,9,4,5,5,8,9,7,10,4
19,2,9,4,5,4,8,10,7,10,3
19,11,4,3,6,2,0,6,10,2,6
19,9,3,3,6,4,1,6,9,3,6
19,10,3,3,6,4,1,5,10,3,5
19,4,9,3,4,5,8,9,6,10,3
19,3,9,4,5,5,8,9,7,9,4
19,10,4,3,6,4,1,6,10,2,7
19,4,9,4,5,4,8,9,6,10,4
19,2,9,5,5,4,9,9,7,11,3
19,3,9,4,5,5,9,9,7,11,4
19,4,9,4,5,4,8,8,7,10,3
19,5,4,10,2,4,3,2,6,5,2
19,3,8,4,4,5,8,9,6,10,3
19,3,8,4,5,5,8,9,7,10,3
19,10,4,4,6,3,0,6,10,3,6
