gid,v1,v2
47,2,0
47,2,0
47,1,0
47,1,1
47,1,2
47,1,1
47,0,2
47,2,-1
47,0,2
47,0,2
47,0,3
47,0,2
47,2,0
47,1,2
47,1,0
47,0,1
47,0,2
47,0,2
47,1,0
47,0,2
47,1,0
47,-1,1
47,0,2
47,0,2
47,1,1
47,1,1
47,1,1
47,0,2
47,0,3
47,2,0
47,2,1
47,1,2
47,0,2
47,0,3
47,1,-1
47,1,1
47,0,1
47,2,0
47,2,1
47,-1,2
47,0,2
47,1,0
47,1,1
47,0,2
47,1,2
47,0,3
47,1,0
47,0,2
47,1,1
47,-1,2
47,1,2
47,1,2
47,0,2
47,1,0
47,0,2
47,1,0
48,2,1
48,1,1
48,1,0
48,1,2
48,0,2
48,0,2
48,1,2
48,0,1
48,1,0
48,-1,2
48,0,2
48,0,1
48,0,2
48,2,0
48,0,2
48,1,0
48,2,0
48,-1,2
48,0,2
48,1,2
48,2,1
48,1,2
48,0,3
48,1,0
48,1,1
48,0,2
48,2,0
48,1,1
48,2,0
48,2,1
48,0,2
48,0,2
48,1,2
48,-1,2
48,0,2
48,0,2
48,1,1
48,1,2
48,1,2
48,0,1
48,1,2
48,0,1
48,1,1
48,0,2
48,0,2
48,0,2
48,2,1
48,1,1
48,-1,2
48,2,1
48,0,2
48,0,3
48,0,2
48,1,0
48,1,1
48,0,3
48,0,2
48,0,2
48,1,1
48,0,2
48,0,1
48,0,2
48,0,3
48,1,0
48,1,1
48,1,2
48,1,0
48,1,0
48,0,2
48,1,1
48,1,2
48,0,2
48,1,0
48,2,0
48,0,1
48,0,3
48,1,1
48,0,2
48,0,2
48,0,2
48,1,2
48,0,3
48,0,2
48,1,0
48,1,2
48,0,2
48,1,1
48,1,2
48,0,2
48,1,2
48,1,1
48,0,1
48,1,1
48,1,3
48,1,0
48,1,0
48,2,1
48,0,2
48,2,1
48,0,2
48,1,1
49,1,1
49,1,1
49,0,2
49,0,2
49,0,2
49,0,2
49,1,1
49,0,2
49,1,2
49,1,1
49,0,2
49,1,2
49,1,2
49,2,1
49,1,2
49,0,2
49,1,0
49,2,0
49,1,1
49,2,0
49,0,2
49,0,2
49,0,2
49,2,1
49,2,1
49,0,1
49,1,1
49,1,2
49,0,2
49,1,2
49,0,2
49,0,2
49,2,0
49,0,2
49,0,1
49,2,1
49,0,2
49,0,2
49,2,0
49,1,2
49,1,1
49,2,0
49,0,2
49,1,2
49,1,0
49,0,2
49,0,1
49,0,2
49,1,1
49,1,2
49,0,2
49,1,2
49,1,1
49,2,0
49,1,3
49,0,2
49,1,1
49,1,1
49,0,2
49,0,3
49,1,2
49,0,2
49,1,2
49,0,2
49,1,2
49,0,2
49,1,2
49,0,3
49,1,2
49,1,1
49,0,2
49,0,1
49,0,3
49,1,2
49,0,2
49,1,3
49,1,2
49,1,0
49,0,1
49,1,1
49,0,1
49,1,2
49,0,2
49,2,0
49,1,2
49,1,1
50,1,2
50,1,2
50,0,1
50,0,2
50,2,0
50,1,1
50,0,1
50,1,2
50,0,2
50,1,2
50,-1,1
50,1,0
50,1,2
50,1,1
50,0,2
50,1,-1
50,1,2
50,0,2
50,0,1
50,0,2
50,1,0
50,0,0
50,0,2
50,2,1
50,0,2
50,0,2
50,1,2
50,1,1
50,0,2
50,2,1
50,0,2
50,1,1
50,2,0
50,0,0
50,1,1
50,1,1
50,0,2
50,1,2
50,1,1
50,1,0
50,0,2
50,0,2
50,1,1
50,0,2
50,0,2
50,1,0
50,2,1
50,0,2
50,0,2
50,2,1
50,2,0
50,-1,2
50,1,1
50,-1,2
50,1,0
50,0,3
50,1,0
50,0,2
50,0,2
50,1,1
50,1,0
50,0,2
50,0,2
50,0,2
50,0,2
50,1,2
50,0,2
50,1,2
50,0,1
50,1,0
50,1,2
50,0,2
50,1,2
50,1,0
50,1,2
50,1,1
50,0,2
50,0,2
50,2,1
50,1,2
50,0,2
50,0,2
50,2,0
50,0,2
50,1,0
50,1,0
50,2,1
50,0,0
50,2,0
50,2,0
50,1,0
50,0,2
50,0,2
50,1,0
50,1,0
50,0,2
50,1,1
50,1,2
50,1,2
50,1,0
