gid,v1,v2,v3,v4,v5
23,3,1,3,1,4
23,4,1,4,2,4
23,0,5,2,3,4
23,3,0,3,3,5
23,3,1,4,2,5
23,3,1,4,2,5
23,1,4,2,3,3
23,3,0,3,2,3
23,0,5,2,3,3
23,1,4,2,2,4
23,1,5,2,3,4
23,1,5,3,2,3
23,4,2,3,1,4
23,3,1,3,2,4
23,3,1,3,3,5
23,3,0,3,2,5
23,4,1,4,3,4
23,3,1,4,2,4
23,3,1,3,2,4
23,4,1,4,2,4
23,3,1,4,2,4
23,1,5,2,3,4
23,4,1,3,2,4
23,3,0,3,1,4
23,4,1,4,2,5
23,0,5,2,3,3
23,4,0,4,3,1
23,3,1,2,2,4
23,1,5,1,2,4
23,4,1,4,1,4
24,4,1,4,3,4
24,3,0,4,2,4
24,1,4,2,2,3
24,0,5,2,2,3
24,3,0,4,2,4
24,1,6,2,1,4
24,3,1,3,2,5
24,3,1,4,2,5
24,4,1,3,2,4
24,4,1,3,2,4
24,3,1,4,2,4
24,1,6,1,2,3
24,1,5,2,2,4
24,1,5,1,2,3
24,0,5,2,4,3
24,3,1,3,2,5
24,3,1,4,2,5
24,3,0,4,4,2
24,4,0,4,2,4
24,1,5,2,3,3
24,3,0,4,2,4
24,4,1,4,2,4
24,0,5,1,3,3
24,0,5,1,2,3
24,4,1,3,2,5
24,3,1,3,2,4
24,3,1,3,1,4
24,3,1,3,2,4
24,0,6,2,2,3
24,2,1,3,2,5
24,4,1,4,2,5
24,3,1,3,2,4
24,3,1,3,1,4
24,2,1,3,2,5
24,3,1,4,2,4
24,1,6,2,2,3
24,3,1,3,2,4
24,3,1,2,2,4
24,4,1,3,2,4
24,3,2,3,2,4
24,4,1,3,2,4
24,4,1,4,2,4
24,1,5,1,3,4
24,4,2,3,2,5
24,4,1,3,2,4
24,1,5,2,3,4
24,1,5,2,3,3
24,4,0,3,2,5
24,4,1,3,2,5
24,3,1,4,2,5
24,2,1,3,2,4
24,3,0,3,3,5
24,2,5,2,3,3
24,3,1,4,3,4
24,4,0,4,2,4
24,2,5,2,2,3
24,3,1,4,1,4
24,1,4,2,2,3
24,3,0,4,2,4
24,1,5,1,2,3
24,1,5,1,3,4
24,1,6,2,2,3
24,3,1,2,2,4
24,4,2,3,1,4
24,1,5,2,2,2
24,3,1,3,1,4
24,-1,5,1,2,3
24,3,1,3,2,4
24,3,1,4,2,5
24,4,1,4,1,4
24,3,1,3,3,5
24,3,1,4,2,4
24,3,1,3,1,4
24,3,1,3,2,4
24,3,0,3,2,4
24,1,5,3,2,4
24,3,1,3,2,4
24,1,5,2,3,2
24,0,6,2,3,4
24,5,0,3,4,1
24,1,5,2,3,3
24,1,5,2,3,3
24,4,1,4,2,5
24,4,0,4,2,4
24,1,5,2,2,3
24,3,0,3,3,2
24,4,1,4,2,4
24,4,0,4,2,4
24,4,1,4,2,4
24,1,4,2,3,4
24,0,5,2,3,3
24,0,5,2,3,4
24,3,1,4,2,4
24,4,0,4,3,1
24,3,1,3,2,4
24,3,0,3,2,4
24,3,0,3,3,4
24,1,5,1,3,3
24,4,1,3,2,4
24,3,1,4,2,4
24,4,1,4,1,5
24,1,5,1,3,3
24,3,1,3,2,4
24,3,1,4,2,4
24,0,5,2,2,3
24,3,0,3,2,4
25,1,5,1,3,3
25,1,5,2,2,3
25,5,1,4,3,1
25,0,5,2,2,4
25,4,0,4,4,1
25,4,0,4,3,1
25,4,0,3,3,1
25,3,1,4,3,1
25,1,5,2,3,3
25,5,0,4,3,1
25,0,5,2,2,3
25,4,1,4,3,2
25,1,5,2,2,4
25,3,1,3,2,5
25,1,5,2,3,3
25,4,0,4,3,1
25,4,0,3,2,1
25,4,0,4,3,2
25,4,0,4,4,2
25,4,0,4,3,1
25,5,1,4,4,1
25,3,1,3,3,1
25,4,1,5,4,1
25,0,4,1,2,3
25,5,0,4,3,1
25,3,0,4,4,0
25,4,0,4,3,1
25,4,1,4,2,1
25,4,1,4,3,1
25,0,5,1,3,3
25,4,0,3,3,1
25,1,5,2,2,3
25,4,0,4,3,1
25,3,1,4,3,0
25,4,0,4,4,1
25,4,0,4,3,1
25,2,5,1,2,3
25,2,4,2,3,4
25,4,1,4,3,1
25,4,1,4,3,1
25,4,0,3,4,1
25,4,0,4,3,1
25,1,5,2,2,3
25,1,5,2,3,3
25,3,0,4,2,1
25,3,1,4,3,1
25,4,1,4,3,1
25,1,5,2,3,3
25,4,0,4,3,1
25,4,0,4,3,2
25,3,1,4,3,2
25,4,0,3,3,2
25,4,0,4,3,1
25,4,0,3,3,1
25,1,6,2,3,3
25,1,4,1,3,3
25,0,5,2,2,3
25,0,5,2,2,3
25,2,5,1,2,4
25,4,1,4,3,2
25,1,6,1,2,3
25,0,4,1,2,3
25,3,0,4,2,2
25,1,5,1,2,4
25,4,1,4,3,1
25,4,1,4,3,1
25,2,5,2,2,4
25,3,1,4,2,1
25,1,5,1,3,2
25,4,0,4,3,1
25,4,1,5,3,1
25,4,0,5,3,1
25,0,5,1,2,4
25,0,5,1,2,3
25,3,0,4,3,1
25,4,0,4,3,2
25,0,5,2,2,3
25,2,5,2,3,3
25,4,0,4,4,1
25,4,1,3,3,2
25,4,1,4,3,1
25,4,1,4,2,1
25,4,0,4,3,1
25,2,5,2,3,4
25,3,1,4,3,1
25,4,1,4,4,2
25,1,4,2,2,4
25,4,1,4,2,2
25,0,5,2,3,3
25,4,0,4,3,1
25,5,0,4,3,2
25,4,0,4,3,1
25,4,1,4,3,1
25,4,1,4,3,1
25,4,0,4,4,1
25,4,1,4,3,1
25,4,1,3,3,1
25,0,4,1,2,3
25,3,0,3,3,0
25,4,1,3,2,5
25,1,5,1,2,3
25,1,6,2,3,3
25,3,1,4,3,2
25,4,0,4,3,1
25,4,0,4,3,2
25,4,0,5,3,1
25,4,0,4,3,1
26,2,5,2,3,4
26,4,1,4,2,5
26,0,5,1,3,4
26,3,1,3,1,3
26,4,1,3,2,5
26,2,5,2,2,4
26,2,2,3,2,5
26,3,1,4,2,5
26,4,0,4,2,4
26,0,5,2,2,3
26,1,4,1,2,3
26,0,5,1,2,3
26,4,1,3,2,4
26,3,1,3,2,5
26,3,1,3,2,5
26,3,1,4,2,4
26,4,1,3,1,3
26,3,1,4,1,4
26,3,1,3,2,4
26,0,4,2,3,4
26,3,1,4,2,4
26,3,0,3,2,4
26,1,5,2,3,4
26,3,1,3,1,5
26,3,1,3,2,5
26,1,6,1,2,3
26,4,0,4,1,5
26,3,1,3,2,5
26,0,5,3,2,4
26,4,2,3,2,4
26,3,1,3,2,4
26,1,5,3,3,3
26,2,1,3,1,4
26,3,1,3,1,4
26,4,1,3,1,5
26,1,5,2,2,3
26,1,5,2,2,3
26,4,1,3,2,5
26,3,1,3,2,4
26,3,1,3,2,5
26,3,0,4,1,4
26,4,2,3,2,4
26,3,2,4,2,4
26,3,0,4,2,4
26,1,5,2,3,3
26,3,1,4,3,4
26,1,5,2,2,3
26,3,1,3,1,4
26,3,1,3,2,5
26,3,2,3,1,4
26,3,0,4,2,5
26,0,4,2,2,3
26,4,1,4,2,4
26,2,5,2,3,4
26,3,1,4,2,5
26,4,1,3,2,5
26,4,1,3,2,4
26,1,5,2,3,3
26,4,1,4,2,5
26,4,1,4,2,4
26,3,0,3,2,4
26,3,1,4,2,4
26,1,5,2,3,3
26,3,1,3,2,4
26,1,5,2,3,4
26,3,2,4,2,4
26,4,1,4,2,4
26,1,5,2,2,3
26,0,5,1,1,4
26,4,0,3,1,5
26,4,1,3,2,4
26,0,5,1,3,2
26,3,1,4,1,4
26,3,2,3,2,4
26,4,2,4,2,5
26,3,0,3,2,5
26,1,5,3,2,3
26,3,1,3,2,3
26,3,0,3,1,5
26,3,0,3,1,4
26,3,1,4,2,4
26,4,1,4,1,5
26,4,1,4,2,5
26,4,1,4,3,2
26,4,1,3,1,5
26,5,1,3,2,4
26,0,5,1,2,3
26,3,1,3,1,5
26,2,1,4,2,4
26,1,4,2,2,4
26,4,0,3,2,4
26,0,4,2,3,3
26,3,0,3,2,4
26,1,5,1,3,4
26,2,1,3,1,4
26,2,5,1,4,3
26,4,0,4,1,4
26,1,5,2,3,3
26,1,5,2,2,3
26,4,1,3,2,5
26,3,1,3,2,4
26,3,0,4,1,4
26,4,1,3,1,4
26,0,6,1,2,4
26,3,0,4,2,5
27,3,1,4,4,1
27,4,0,4,3,1
27,1,4,1,2,2
27,4,1,4,4,1
27,3,0,3,3,1
27,4,0,4,3,1
27,0,5,1,3,3
27,3,0,5,3,1
27,3,1,4,3,1
27,4,1,4,3,1
27,4,0,4,1,3
27,1,4,2,3,4
27,1,5,1,3,4
27,1,4,1,3,3
27,1,5,1,2,3
27,3,1,4,4,2
27,5,1,3,3,1
27,1,5,2,3,3
27,1,5,2,3,3
27,1,5,2,2,3
27,4,1,4,3,1
27,4,0,4,3,1
27,4,0,4,3,1
27,5,1,4,3,1
27,5,0,4,3,1
27,4,1,4,3,0
27,1,4,2,2,3
27,1,5,2,2,3
27,0,5,2,2,3
27,4,0,4,3,1
27,4,0,4,3,1
27,4,0,3,3,1
27,4,0,3,3,1
27,3,0,4,3,0
27,4,1,4,4,1
27,3,0,3,3,1
27,4,1,4,3,1
27,1,4,2,3,3
27,4,0,4,3,1
27,1,4,1,2,3
27,4,0,4,3,2
27,3,1,3,3,2
27,4,0,4,3,2
27,4,1,4,3,1
27,5,0,4,3,1
27,4,0,4,4,2
27,4,1,4,4,1
27,5,0,4,3,1
27,5,1,4,3,2
27,4,1,3,3,1
27,4,0,3,3,0
27,4,1,4,3,1
27,3,1,3,2,5
27,0,4,2,2,4
27,3,1,4,2,0
27,1,4,2,3,4
27,3,1,4,3,1
27,4,0,3,3,1
27,4,0,4,3,0
27,4,0,3,3,1
27,0,6,1,2,3
27,3,0,4,2,1
27,5,0,4,3,1
27,4,1,5,3,1
27,4,0,4,3,1
27,4,1,4,3,1
27,4,0,4,2,1
27,0,5,1,3,3
27,0,5,2,3,3
27,1,4,2,3,3
27,3,0,4,3,1
27,1,5,2,2,3
27,0,5,3,2,4
27,1,5,1,2,4
27,4,1,4,3,2
27,1,5,1,3,2
27,4,0,3,3,0
27,4,1,4,3,1
27,5,0,5,3,1
27,5,1,4,4,1
27,4,0,3,3,1
27,3,1,4,2,1
27,0,5,2,3,4
27,1,5,2,1,3
27,0,6,2,3,3
27,3,0,4,3,3
27,3,1,3,3,1
27,1,6,2,3,3
27,0,5,2,3,3
27,1,4,1,2,4
27,4,0,4,3,1
27,1,5,1,2,4
27,3,1,4,3,1
27,4,1,4,3,2
27,4,2,4,3,1
27,4,1,4,3,1
27,3,1,3,3,1
27,1,6,2,3,4
27,4,1,4,4,1
27,3,0,4,3,1
27,4,1,4,3,1
27,4,-1,4,2,1
27,0,4,2,3,3
27,1,4,2,3,3
27,4,0,4,3,2
27,4,0,4,3,2
27,5,1,3,3,1
27,4,0,4,3,1
27,5,0,4,3,1
27,4,1,4,3,1
27,0,5,2,2,3
27,0,5,2,3,3
27,4,1,4,3,1
28,5,1,3,3,1
28,1,5,2,2,3
28,3,1,3,2,1
28,1,4,2,2,4
28,3,0,4,2,1
28,5,1,4,3,1
28,4,0,4,2,1
28,3,2,4,3,1
28,3,0,4,2,1
28,1,5,2,3,3
28,4,0,3,3,2
28,3,1,4,1,5
28,4,1,4,3,1
28,4,0,4,3,1
28,4,0,3,3,1
28,3,0,4,3,1
28,0,5,2,2,3
28,1,5,2,3,4
28,4,1,3,2,1
28,4,2,3,3,2
28,4,0,4,3,1
28,4,1,4,3,1
28,3,1,3,4,1
28,1,5,2,3,3
28,4,1,4,3,1
28,3,0,4,3,1
28,1,4,2,2,3
28,3,0,4,3,1
28,0,5,2,3,3
28,1,5,2,3,3
28,4,1,4,3,1
28,4,1,3,3,1
28,1,5,1,2,3
28,0,5,1,3,3
28,4,-1,5,3,1
28,4,0,3,3,1
28,3,0,3,3,1
28,0,5,1,3,3
28,0,5,2,2,3
28,4,0,3,4,2
28,4,1,4,3,2
28,4,0,4,4,1
28,3,0,4,3,1
28,3,1,4,3,2
28,4,1,4,3,1
28,0,5,1,2,3
28,5,0,4,3,1
28,1,6,1,3,4
28,1,5,2,2,3
28,0,4,1,2,3
28,1,5,2,2,4
28,4,1,4,4,2
28,4,0,3,4,2
28,0,4,2,2,3
28,1,6,2,1,3
28,4,1,5,4,1
28,3,1,4,3,1
28,4,0,4,2,1
28,1,5,2,2,4
28,1,6,2,2,3
28,3,0,4,4,1
28,1,4,1,2,3
28,4,0,4,3,1
28,1,5,2,3,2
28,1,5,1,2,3
28,-1,5,2,3,3
28,5,1,4,3,1
28,4,0,4,2,1
28,4,1,4,3,1
28,5,0,3,3,1
28,1,5,1,2,3
28,0,4,2,2,3
28,4,1,5,3,1
28,3,0,4,3,0
28,3,0,4,3,1
28,4,1,4,3,1
28,4,0,4,3,2
28,4,1,4,3,0
28,3,0,3,3,1
28,3,0,4,2,4
28,1,5,2,3,3
28,4,0,4,3,1
28,3,2,3,2,5
28,0,5,1,3,4
28,1,5,1,2,3
28,5,1,4,3,1
28,3,1,4,3,0
28,4,0,4,2,1
28,1,5,1,3,3
28,2,5,2,3,4
28,0,6,1,2,3
28,3,0,3,3,1
28,3,0,3,3,0
28,3,1,3,2,4
28,4,1,4,3,1
28,4,1,4,3,1
28,4,0,3,3,1
28,4,0,4,3,1
28,4,1,4,3,1
28,3,0,3,3,2
29,3,0,4,2,4
29,0,5,2,3,3
29,0,5,2,3,4
29,3,1,4,2,5
29,4,0,3,2,5
29,3,1,2,1,5
29,4,0,4,2,4
29,3,1,3,2,4
29,3,1,3,2,5
29,4,1,3,2,4
29,1,5,2,2,4
29,3,2,3,2,4
29,1,6,1,2,3
29,3,0,3,1,4
29,1,5,2,2,4
29,4,0,3,2,4
29,3,1,3,2,4
29,3,1,3,2,4
29,3,1,4,2,5
29,1,4,2,2,3
29,4,1,3,2,4
29,1,4,2,2,3
29,1,5,2,2,3
29,1,4,1,3,3
29,1,6,1,3,2
29,1,5,1,2,3
29,1,4,2,3,4
29,1,6,2,2,3
29,3,2,4,2,5
29,1,5,1,3,4
29,3,0,3,2,4
29,3,0,3,2,5
29,1,5,1,3,3
29,3,1,4,2,5
29,3,1,3,2,4
29,4,1,3,2,4
29,0,5,2,3,3
29,4,1,3,2,5
29,4,1,4,2,5
29,4,1,4,3,4
29,4,1,3,3,4
29,4,1,4,2,5
29,3,0,4,2,5
29,3,1,3,2,5
29,2,0,3,2,5
29,3,1,4,2,4
29,1,4,2,3,3
29,3,1,3,2,5
29,3,2,3,3,3
29,3,1,3,2,5
29,1,5,1,2,3
29,4,1,5,2,5
29,1,5,2,1,4
29,1,5,1,2,3
29,3,0,3,2,4
29,3,1,4,2,4
29,2,5,2,3,4
29,4,0,3,2,4
29,1,5,2,3,3
29,3,1,3,2,4
29,0,6,1,3,3
29,1,5,3,2,3
29,1,6,1,2,3
29,4,1,4,2,4
29,1,5,2,3,3
29,1,5,2,2,4
29,4,0,3,2,5
29,4,1,4,1,4
29,4,2,3,3,4
29,2,5,2,3,3
29,3,1,3,2,4
29,3,1,4,2,5
29,4,1,3,2,4
29,1,5,2,2,3
29,1,6,3,3,3
29,4,1,3,3,5
29,0,6,2,2,3
29,3,0,4,2,4
29,3,1,4,1,3
29,3,1,3,2,4
29,3,1,4,2,5
29,3,1,3,2,4
29,1,5,2,2,3
29,1,5,2,3,3
29,3,1,3,2,5
29,4,1,3,4,2
29,3,1,4,3,4
29,3,1,3,3,5
29,3,1,3,2,5
29,4,1,2,2,4
29,3,1,4,2,4
29,4,1,3,2,4
29,3,0,4,2,5
29,3,1,3,3,5
29,0,5,2,3,3
29,3,0,4,2,4
29,4,0,4,4,1
29,4,1,4,1,4
29,4,1,3,2,5
29,1,4,2,2,3
29,1,5,1,3,3
29,0,5,1,4,3
29,4,1,3,2,5
30,3,0,3,2,4
30,4,1,3,1,5
30,0,5,1,3,4
30,3,1,4,2,4
30,1,6,2,3,4
30,3,1,3,2,4
30,4,1,3,2,5
30,4,1,3,1,5
30,4,0,3,1,5
30,1,6,2,3,3
30,1,5,2,2,3
30,4,1,3,3,5
30,3,1,4,2,4
30,4,0,4,2,5
30,0,5,2,2,3
30,1,5,2,2,3
30,1,5,1,2,2
30,4,0,4,3,2
30,4,1,4,1,5
30,1,5,2,2,3
30,3,0,4,2,5
30,3,1,3,2,4
30,4,1,4,2,4
30,3,0,4,2,4
30,0,4,2,2,3
30,3,1,4,2,4
30,3,1,3,2,4
30,3,1,5,2,4
30,4,2,4,1,4
30,3,1,3,3,4
30,4,0,3,2,5
30,3,1,3,2,4
30,1,5,2,2,3
30,1,5,2,3,4
30,0,4,2,2,3
30,3,0,4,2,5
30,3,1,3,2,4
30,3,1,4,2,4
30,2,1,3,1,4
30,3,1,4,2,3
30,3,1,3,2,5
30,1,6,1,3,3
30,3,0,4,2,5
30,3,1,4,2,4
30,0,5,2,2,2
30,2,1,3,2,5
30,3,0,4,1,5
30,3,1,3,2,4
30,0,4,2,2,3
30,3,1,4,2,4
30,4,0,3,2,5
30,4,1,3,2,5
30,4,0,4,1,4
30,0,5,1,3,3
30,1,5,2,3,3
30,1,5,1,3,3
30,1,5,2,3,3
30,4,1,3,2,5
30,3,1,4,2,5
30,3,1,4,2,4
30,3,1,3,2,5
30,4,1,3,2,5
30,3,1,3,2,5
30,1,5,1,2,3
30,3,1,3,2,4
30,0,6,2,3,2
30,3,0,3,2,4
30,3,1,4,2,5
30,3,1,3,2,4
30,3,1,3,2,4
30,3,1,3,1,4
30,3,1,3,1,5
30,1,5,2,2,3
30,4,1,3,2,4
30,1,5,2,3,3
30,1,5,2,3,3
30,3,2,2,2,4
30,1,5,2,3,3
30,0,6,2,3,2
30,0,5,2,2,3
30,4,1,4,2,4
30,1,5,2,2,3
30,0,5,1,3,3
30,3,1,3,2,4
30,3,1,3,2,4
30,3,0,3,2,4
30,3,1,4,2,4
30,1,5,1,3,2
30,3,1,3,1,4
30,4,1,4,3,1
30,3,1,4,2,4
30,0,5,1,3,3
30,1,5,1,2,3
30,1,5,2,2,3
30,0,5,2,2,3
30,1,4,3,3,3
30,1,5,2,2,4
30,3,1,4,2,5
30,4,1,3,2,4
30,4,1,4,2,4
30,4,1,3,3,4
30,3,1,3,2,4
30,1,5,2,3,3
30,4,1,3,2,5
30,3,1,4,1,4
30,3,1,3,2,4
31,0,5,1,2,3
31,5,1,4,4,1
31,4,1,4,3,1
31,3,1,3,4,0
31,4,1,4,3,1
31,3,0,4,3,1
31,4,0,3,2,0
31,4,1,4,2,2
31,4,1,3,2,1
31,4,0,4,3,2
31,1,6,2,2,3
31,4,1,4,3,1
31,3,0,4,3,1
31,2,5,2,4,3
31,4,0,5,3,1
31,1,5,2,3,3
31,3,0,4,3,1
31,1,7,2,2,3
31,5,1,4,3,2
31,4,1,4,3,0
31,1,5,2,2,3
31,3,0,4,3,1
31,4,1,4,3,1
31,1,5,2,2,3
31,4,1,4,4,0
31,1,5,1,3,4
31,1,6,2,3,4
31,0,5,2,3,4
31,4,1,4,4,2
31,0,5,1,3,4
31,1,5,2,3,3
31,4,0,3,3,1
31,3,0,3,3,1
31,4,0,3,4,1
31,3,1,4,4,1
31,3,0,4,3,1
31,3,1,4,1,4
31,4,1,3,3,1
31,4,1,4,2,4
31,3,1,4,3,2
31,4,1,3,3,1
31,4,1,4,3,1
31,4,1,4,3,1
31,4,0,3,3,1
31,1,4,2,3,3
31,1,5,2,2,4
31,1,5,1,3,4
31,0,5,2,3,3
31,2,5,2,3,4
31,4,1,4,3,1
31,-1,5,1,3,3
31,4,0,4,3,2
31,3,1,4,3,0
31,4,1,4,3,2
31,1,6,1,2,3
31,4,1,4,3,1
31,4,0,4,2,2
31,1,6,1,2,4
31,5,0,3,4,0
31,1,5,2,3,2
31,0,5,2,2,3
31,4,2,4,3,1
31,3,0,4,3,2
31,4,0,4,2,1
31,1,4,1,2,3
31,1,5,2,3,3
31,4,1,4,3,2
31,4,0,4,4,1
31,1,5,2,3,3
31,0,5,1,2,4
31,4,1,4,4,2
31,3,1,3,3,1
31,4,1,4,3,2
31,4,1,3,3,4
31,1,5,2,2,3
31,4,1,4,2,1
31,4,1,3,3,1
31,4,0,5,4,1
31,4,0,4,3,1
31,3,1,4,3,1
31,3,0,5,3,1
31,1,6,1,2,3
31,1,5,2,2,3
31,3,1,3,1,4
31,3,1,4,2,4
31,1,4,2,3,4
31,4,1,4,4,1
31,4,1,3,3,1
31,3,0,3,3,1
31,4,1,4,4,1
31,4,1,3,3,1
31,4,1,4,3,1
31,1,4,2,2,3
31,3,1,4,3,2
31,3,0,5,4,1
31,3,0,4,3,1
31,5,1,4,3,1
31,4,1,4,3,1
31,1,5,1,3,3
31,5,0,5,3,1
31,4,0,4,4,1
31,4,1,3,2,1
31,1,5,3,2,2
31,4,0,4,3,0
31,4,0,4,3,1
31,4,0,4,2,1
32,4,0,4,4,1
32,4,1,4,3,0
32,1,5,2,2,3
32,4,0,4,3,1
32,4,1,4,3,1
32,4,0,3,3,1
32,4,0,4,3,1
32,4,0,4,3,1
32,0,4,1,2,3
32,4,0,4,3,0
32,4,0,4,3,2
32,1,4,2,3,3
32,2,5,1,2,3
32,4,1,4,2,4
32,4,0,4,3,1
32,1,5,2,2,2
32,0,5,1,2,3
32,3,1,4,3,2
32,4,0,4,4,1
32,4,1,4,3,1
32,4,0,4,3,2
32,0,5,2,2,3
32,3,0,4,3,2
32,4,0,4,3,1
32,1,6,1,3,3
32,4,1,4,3,1
32,4,1,4,2,1
32,4,1,3,3,2
32,0,5,1,3,3
32,4,1,4,4,1
32,3,0,4,4,1
32,4,0,4,3,0
32,3,0,4,3,1
32,4,1,3,4,0
32,1,5,1,3,3
32,4,0,4,2,1
32,0,5,1,3,4
32,4,2,4,3,2
32,4,0,3,3,1
32,4,1,4,3,2
32,5,0,4,3,1
32,1,5,2,2,3
32,0,5,3,2,3
32,4,0,4,4,2
32,4,1,4,3,1
32,1,5,2,3,3
32,5,0,3,3,1
32,1,5,1,2,4
32,4,0,3,1,1
32,4,1,3,2,4
32,4,0,3,3,2
32,1,5,1,2,4
32,0,4,1,3,3
32,1,5,1,3,4
32,3,1,4,3,1
32,1,5,2,2,4
32,4,1,4,3,1
32,4,0,3,4,1
32,1,3,1,3,3
32,3,0,4,3,2
32,4,1,3,4,1
32,4,0,5,3,1
32,1,4,1,3,4
32,4,1,3,3,1
32,4,1,3,3,1
32,1,4,2,3,3
32,4,0,4,3,0
32,1,6,1,2,2
32,4,0,4,4,1
32,4,1,4,3,2
32,5,1,4,3,1
32,0,5,1,2,3
32,5,0,4,3,0
32,1,5,2,3,4
32,1,5,2,2,3
32,1,5,2,2,3
32,4,1,3,3,1
32,5,0,4,3,2
32,1,5,2,2,3
32,4,0,3,3,1
32,4,0,4,3,1
32,4,0,3,4,1
32,1,5,2,2,4
32,4,1,4,3,1
32,4,0,4,3,1
32,4,1,4,3,1
32,1,5,1,2,3
32,3,1,4,2,1
32,4,0,4,3,1
32,1,5,2,2,3
32,3,0,4,4,1
32,1,6,0,2,4
32,1,5,1,3,3
32,4,1,4,2,1
32,4,1,4,3,1
32,4,1,4,3,1
32,4,0,4,3,0
32,4,1,4,4,1
32,2,0,4,2,2
32,1,5,1,2,4
32,4,0,4,3,1
32,3,0,4,3,1
32,4,0,4,3,1
32,1,5,2,2,4
32,1,5,1,2,3
32,4,0,3,3,1
32,4,0,4,3,1
32,4,0,4,2,4
32,5,0,3,3,1
32,0,5,2,3,3
32,4,0,4,2,1
32,2,5,2,3,3
33,3,0,4,4,1
33,0,5,2,2,3
33,1,4,1,3,3
33,1,5,2,3,3
33,4,0,4,3,1
33,1,5,2,3,3
33,4,1,4,3,1
33,4,1,3,3,1
33,4,1,3,3,1
33,0,5,2,3,3
33,4,0,4,3,1
33,3,1,3,3,1
33,1,4,3,2,3
33,4,0,5,4,1
33,0,4,1,3,3
33,1,4,3,3,3
33,3,0,4,3,1
33,1,5,0,2,3
33,4,0,4,3,1
33,4,0,3,3,1
33,1,5,3,3,3
33,0,5,3,3,4
33,3,0,3,3,1
33,1,5,2,3,3
33,4,1,3,3,1
33,4,0,3,3,1
33,1,5,1,2,3
33,3,1,3,3,2
33,5,1,4,4,2
33,3,0,4,3,1
33,4,0,4,3,1
33,4,0,5,4,1
33,1,5,1,2,3
33,3,1,5,4,0
33,4,1,4,3,1
33,4,1,3,3,1
33,1,5,1,4,4
33,4,0,4,2,1
33,1,5,2,3,3
33,4,1,3,3,1
33,4,0,3,2,1
33,4,1,4,3,2
33,4,1,4,3,0
33,3,0,4,3,1
33,1,5,2,3,3
33,0,5,1,3,3
33,2,0,4,3,1
33,3,0,4,2,1
33,4,0,3,3,1
33,0,5,2,3,2
33,1,6,3,2,3
33,1,5,1,2,4
33,4,0,4,3,1
33,4,1,3,3,4
33,1,5,1,2,3
33,4,1,4,3,1
33,1,5,1,3,3
33,4,0,4,3,1
33,0,5,2,3,3
33,4,1,3,2,0
33,4,1,3,3,1
33,1,4,2,3,3
33,4,0,3,3,1
33,4,1,5,3,2
33,3,0,4,3,0
33,1,5,2,2,3
33,1,5,1,3,3
33,4,2,4,3,1
33,4,0,4,2,2
33,4,1,4,3,1
33,4,1,4,2,2
33,3,1,3,3,1
33,1,4,2,3,4
33,5,1,4,3,0
33,0,5,2,2,3
33,3,0,4,2,2
33,3,1,3,1,4
33,4,0,4,3,1
33,0,4,2,3,3
33,3,0,4,3,1
33,4,0,5,4,1
33,3,1,3,2,5
33,1,4,2,3,3
33,0,5,2,2,3
33,1,6,2,3,4
33,4,1,4,4,0
33,4,0,4,3,2
33,1,5,2,3,3
33,1,5,1,3,3
33,2,5,1,3,3
33,4,0,4,3,2
33,4,0,4,3,1
33,1,5,2,2,4
34,1,5,3,3,4
34,4,0,4,3,1
34,3,0,4,4,1
34,3,0,4,3,1
34,3,0,3,4,1
34,5,0,4,3,1
34,1,5,1,2,3
34,4,0,4,3,1
34,1,5,3,2,4
34,3,1,4,4,1
34,4,0,4,3,1
34,4,0,3,3,1
34,1,4,3,2,3
34,4,1,3,3,2
34,4,0,4,3,1
34,4,0,4,3,1
34,4,1,4,3,1
34,1,5,2,3,4
34,5,1,4,3,0
34,1,4,3,3,3
34,5,0,4,3,0
34,4,0,4,3,1
34,3,0,3,3,0
34,4,1,4,3,2
34,3,1,4,2,5
34,3,-1,5,3,1
34,4,1,3,2,5
34,3,1,5,3,1
34,4,0,4,3,1
34,4,-1,4,3,2
34,1,5,2,3,4
34,4,1,3,3,1
34,4,0,4,2,2
34,3,0,3,3,1
34,1,6,2,3,3
34,4,1,3,3,1
34,4,1,4,4,1
34,1,6,2,2,4
34,4,0,3,3,1
34,1,5,2,2,2
34,4,1,3,4,1
34,1,5,1,2,3
34,1,5,2,2,3
34,4,1,3,3,1
34,4,0,4,3,1
34,1,5,1,3,3
34,3,1,5,3,1
34,4,1,4,4,1
34,4,0,4,3,1
34,1,5,1,3,3
34,4,0,4,3,1
34,1,5,1,2,4
34,3,0,3,3,2
34,1,5,2,3,4
34,3,0,3,3,1
34,4,1,4,3,0
34,4,0,4,4,1
34,1,5,2,3,3
34,0,5,2,3,4
34,4,1,4,3,1
34,4,0,3,4,1
34,1,5,2,3,3
34,4,1,4,3,1
34,4,1,4,2,1
34,0,4,1,2,3
34,4,1,3,3,1
34,0,5,1,2,4
34,1,5,1,2,3
34,1,5,2,3,3
34,4,0,5,3,2
34,4,1,3,3,1
34,1,5,1,2,3
34,4,1,4,3,1
34,4,0,4,3,1
34,4,1,4,3,1
34,3,0,4,3,1
34,5,0,4,3,0
34,4,0,4,3,2
34,3,0,4,3,1
34,1,5,2,3,3
34,1,4,2,3,4
34,4,1,4,2,2
34,1,5,2,3,4
